white_elo,black_elo,result,time_control,opening_moves,eco_code,opening_name,avg_elo,rating_group
1672,1248,white,240+0,e4 d5 exd5 Qxd5 Qf3 Nf6 Qxd5 Nxd5 d3 e6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1460,intermediate
1345,1278,white,840+10,e4 a6 d4 d5 exd5 Qxd5 Nc3 Qe6+ Nge2 h6,B00,St. George Defense,1311,intermediate
1506,1410,black,180+0,e4 e5 Qh5 d6 Bc4 Qf6 Nc3 c6 Nf3 g6,C20,King's Pawn Game: Wayward Queen Attack,1458,intermediate
1593,1559,white,600+8,e4 c6 Nf3 e6 d4 h6 d5 d6 dxe6 Bxe6,B10,Caro-Kann Defense,1576,intermediate
1478,1688,black,60+0,Nf3 d5 e4 dxe4 Ng5 Nf6 Bc4 e6 Nc3 h6,A06,Zukertort Opening,1583,intermediate
1339,1195,white,180+2,e4 a6 d4 b5 Nf3 Nc6 d5 Nb4 c3 a5,B00,St. George Defense,1267,novice
1940,1882,white,60+0,c4 b5 Nf3 bxc4 g3 d5 Bg2 Bb7 O-O c6,A10,English Opening: Jaenisch Gambit,1911,expert
1297,1542,black,600+0,d4 e6 Nf3 Be7 e4 Nf6 Bg5 Nxe4 Bxe7 Qxe7,A40,Horwitz Defense,1419,intermediate
1354,1687,black,60+1,d4 c5 d5 e5 c4 d6 e4 Be7 f4 exf4,A44,Benoni Defense: Old Benoni,1520,intermediate
1513,1500,white,300+5,d4 d5 c4 dxc4 e3 Be6 Nf3 h6 Be2 Nc6,D20,Queen's Gambit Accepted: Old Variation,1506,intermediate
1191,1396,white,300+0,e4 c5 Bc4 Nc6 Nc3 e6 d3 d5 Bb5 a6,B20,Sicilian Defense: Bowdler Attack,1293,novice
1849,1560,white,180+0,e4 e6 d4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bd6,C01,French Defense: Exchange Variation,1704,advanced
1694,1472,black,60+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1583,intermediate
1413,1500,white,780+9,e4 g5 d4 e6 Nc3 h5 Nf3 g4 Bg5 Be7,B00,Borg Defense,1456,intermediate
1873,1948,white,60+0,c4 c5 b3 Nf6 Bb2 Nc6 Nf3 g6 d4 cxd4,A30,English Opening: Symmetrical Variation,1910,expert
1500,1489,black,240+0,e3 e5 d3 d5 g3 b6 Bg2 Bb7 h3 Nd7,A00,Van't Kruijs Opening,1494,intermediate
1752,1566,white,180+0,e4 e5 f4 d6 Nf3 f5 exf5 Bxf5 fxe5 dxe5,C30,King's Gambit,1659,advanced
1643,1768,black,420+3,c4 e5 e3 Bc5 a3 a6 b4 Ba7 c5 Nf6,A20,English Opening: King's English Variation,1705,advanced
1690,1352,white,120+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 d4 Qe6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1521,intermediate
1540,1277,black,180+0,d3 e5 e3 d5 Qe2 e4 d4 Nc6 g4 Nf6,A00,Mieses Opening: Reversed Rat,1408,intermediate
1643,1500,white,420+5,d4 d5 Nf3 Nc6 Nc3 e6 e4 dxe4 Nxe4 Be7,D02,Queen's Pawn Game: Chigorin Variation,1571,intermediate
1790,1761,white,180+5,e4 e5 Nf3 d6 d4 Nd7 dxe5 dxe5 Nc3 Ngf6,C41,Philidor Defense: Hanham Variation,1775,advanced
2011,1736,white,180+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 g6 Nf3 Bg7,B21,Sicilian Defense: Smith-Morra Gambit Accepted,1873,advanced
1492,1496,white,240+5,e4 e5 Qh5 Qf6 Nc3 g6 Qf3 Qxf3 Nxf3 d6,C20,King's Pawn Game: Wayward Queen Attack,1494,intermediate
1664,1339,white,480+1,e4 e5 Bc4 Bc5 Qh5 Qf6 Nf3 g6 Qg5 h6,C23,Bishop's Opening: Boi Variation,1501,intermediate
1379,1216,white,300+0,d4 d5 c4 dxc4 e4 Nc6 d5 Ne5 Bxc4 Bg4,D20,"Queen's Gambit Accepted: Central Variation, Modern Defense",1297,novice
1936,1886,black,60+0,e4 d5 exd5 e6 d6 cxd6 Nf3 d5 Be2 Nf6,B01,Scandinavian Defense,1911,expert
1319,1391,white,240+0,e4 e5 Bc4 Nf6 Qf3 a6 Qb3 b5 Bd5 Nxd5,C24,Bishop's Opening: Berlin Defense,1355,intermediate
1504,1494,white,180+0,d4 d5 e3 Nc6 a3 e5 Nf3 e4 Nfd2 Nf6,D00,Queen's Pawn Game,1499,intermediate
1585,1519,white,900+0,d4 Nf6 c4 e6 Nc3 c6 g3 Qa5 Nf3 Ne4,A50,Indian Defense: Normal Variation,1552,intermediate
1665,1634,black,240+5,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1649,advanced
1331,1526,black,300+5,e4 c6 Bc4 e6 d3 d5 exd5 exd5 Bb3 Be7,B10,Caro-Kann Defense: Hillbilly Attack,1428,intermediate
1675,1364,white,60+0,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 Nf6,B30,Sicilian Defense: Old Sicilian,1519,intermediate
1898,1924,white,60+0,e4 e6 Nf3 d5 e5 c5 d4 cxd4 Bd3 Nc6,C00,French Defense: Knight Variation,1911,expert
1599,1502,white,60+2,d4 c6 c4 d5 Nc3 e6 Bf4 Nf6 h3 Be7,A40,Queen's Pawn Game,1550,intermediate
1306,1160,white,300+5,e4 e5 Nf3 d6 Bb5+ Bd7 Bc4 h6 Nc3 Nf6,C41,Philidor Defense,1233,novice
1419,1571,white,300+3,e4 c5 c4 e6 d4 cxd4 Qxd4 Nc6 Qd1 h6,B20,Sicilian Defense: Staunton-Cochrane Variation,1495,intermediate
1333,1454,white,240+0,e4 d6 d4 e6 d5 exd5 exd5 Qe7+ Be2 Nf6,B00,Pirc Defense,1393,intermediate
1913,1909,white,60+0,c4 f5 Nf3 Nf6 Nc3 g6 d4 Bg7 Qc2 O-O,A10,English Opening: Anglo-Dutch Defense,1911,expert
1751,1810,white,180+5,d4 Nf6 Nf3 d5 Bg5 e6 e3 c5 Nbd2 Nc6,A46,Indian Defense: Knights Variation,1780,advanced
1758,1352,white,180+0,e4 b6 f4 c5 Nc3 Bb7 d4 cxd4 Qxd4 Nc6,B00,Owen Defense,1555,intermediate
1207,1385,black,300+0,e4 c5 Nf3 Nc6 c4 e6 d4 cxd4 Nxd4 d5,B30,Sicilian Defense: Old Sicilian,1296,novice
1503,1373,white,240+5,e4 c5 Bc4 e6 Qf3 b6 e5 Nc6 Bb5 Bb7,B20,Sicilian Defense: Bowdler Attack,1438,intermediate
1548,1617,black,300+8,e4 d5 exd5 Qxd5 Nc3 Qc5 d4 Qd6 Be3 e6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1582,intermediate
1485,1535,black,300+5,c4 g6 Nc3 Bg7 Qb3 e6 g3 Ne7 Bg2 c6,A10,English Opening: Great Snake Variation,1510,intermediate
1899,1923,black,60+0,b4 e6 Bb2 Nf6 a3 a5 b5 d5 Nf3 Nbd7,A00,Polish Opening,1911,expert
1173,1346,white,180+2,d4 d5 e3 Nc6 h3 e6 a3 Bd6 c4 Nge7,D00,Queen's Pawn Game,1259,novice
1351,1694,black,120+0,d4 c5 d5 e5 e4 d6 Nc3 Be7 f4 exf4,A44,Benoni Defense: Semi-Benoni,1522,intermediate
1785,1763,white,180+5,e4 e5 Nf3 Nc6 Bc4 d6 O-O Be7 c3 Nf6,C50,Italian Game: Paris Defense,1774,advanced
1479,1343,white,900+0,e4 Nf6 e5 Ne4 d4 Nc6 c3 g6 Bd3 Ng5,B02,Alekhine Defense: Mokele Mbembe,1411,intermediate
1921,1995,white,300+8,e4 c5 Nc3 e6 Nf3 Nc6 d4 cxd4 Nxd4 Bc5,B23,Sicilian Defense: Closed,1958,expert
1494,1697,white,120+0,f4 c5 Nf3 d5 c3 Nc6 d4 e6 e3 Bd6,A02,Bird Opening,1595,intermediate
1607,1347,white,60+2,d4 d5 c4 e6 Nc3 dxc4 e4 c5 d5 exd5,D31,Queen's Gambit Declined: Queen's Knight Variation,1477,intermediate
1511,1396,black,240+5,e4 d5 e5 c5 Qf3 Nc6 Bb5 e6 Ne2 Bd7,B01,Scandinavian Defense,1453,intermediate
1685,984,white,60+0,d4 d5 e3 Nf6 c4 e5 Nf3 e4 Nfd2 Bd6,D00,Queen's Pawn Game,1334,intermediate
1201,1761,black,180+0,d4 d5 Nc3 c5 dxc5 d4 Ne4 Nf6 f3 Nxe4,D00,"Queen's Pawn Game: Chigorin Variation, Irish Gambit",1481,intermediate
1648,1853,black,420+5,f4 d5 Nf3 Bf5 d3 h6 b3 Nf6 Nd4 Bh7,A03,Bird Opening: Dutch Variation,1750,advanced
1494,1634,black,300+8,e4 d5 exd5 Qxd5 Nc3 Qc5 Bb5+ c6 Ba4 Be6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1564,intermediate
1483,1435,black,180+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qd3 c5,C45,Scotch Game,1459,intermediate
1330,1221,white,180+2,e4 e6 d4 a6 Nf3 d6 Nc3 Nc6 Bd3 Nf6,C00,French Defense: St. George Defense,1275,novice
1336,1394,white,240+0,e4 e5 Bc4 Nf6 d3 a6 c3 b5 Bb3 b4,C24,Bishop's Opening: Berlin Defense,1365,intermediate
1556,1223,white,60+4,e4 d5 e5 e6 d4 Bb4+ c3 Be7 Nf3 h6,B01,Scandinavian Defense,1389,intermediate
1686,1511,black,60+0,d4 c6 e3 d5 c4 e6 c5 Nf6 h3 Be7,A40,Queen's Pawn Game,1598,intermediate
1667,1546,black,480+1,e4 e6 e5 Qh4 d4 Qe4+ Be3 Nc6 Nc3 Qh4,C00,French Defense: Steinitz Attack,1606,advanced
1578,2026,black,120+3,d4 c5 d5 e5 e4 d6 b3 Be7 Bb2 Nh6,A44,Benoni Defense: Semi-Benoni,1802,advanced
1313,1219,white,300+5,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nxe5 Bd6,C65,Ruy Lopez: Berlin Defense,1266,novice
1559,1291,white,60+4,e4 e5 Nf3 d6 Bc4 f6 O-O Nc6 Nh4 f5,C41,Philidor Defense,1425,intermediate
1284,1276,black,780+9,d4 e6 c4 g5 Nc3 g4 e3 h5 Qxg4,A40,Horwitz Defense,1280,novice
1612,1343,black,60+2,d4 d5 c4 e6 Nc3 dxc4 e4 e5 d5 c6,D31,Queen's Gambit Declined: Queen's Knight Variation,1477,intermediate
1528,1659,black,60+0,f4 d5 Nf3 e6 d4 a6 e3 c5 c3 Nc6,A03,Bird Opening: Dutch Variation,1593,intermediate
1478,1931,draw,300+8,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 a6,B32,Sicilian Defense: Open,1704,advanced
1422,1674,black,1800+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 d6 Nc3 Nf6,B21,Sicilian Defense: Smith-Morra Gambit,1548,intermediate
1531,1596,black,600+0,e4 e5 Nf3 Qf6 d4 exd4 Nxd4 Bc5 c3 Nc6,C40,King's Pawn Game: McConnell Defense,1563,intermediate
1762,1198,white,180+0,e4 d5 exd5 Qxd5 Nc3 Qc6 Bb5 Bd7 Bxc6 Bxc6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1480,intermediate
1753,1804,black,180+5,d4 Nf6 Nf3 d5 c3 g6 Bg5 Bg7 Nbd2 Nbd7,A46,Indian Defense: Knights Variation,1778,advanced
1448,1493,black,300+3,e4 c5 Bc4 Nc6 Nf3 e6 O-O Nf6 c3 Be7,B20,Sicilian Defense: Bowdler Attack,1470,intermediate
1822,1694,white,0+2,d4 c6 c4 d5 Nc3 dxc4 e4 h6 Bxc4 g6,A40,Queen's Pawn Game,1758,advanced
1704,1460,white,180+10,e4 e5 Nf3 Nc6 d4 f6 dxe5 Nxe5 Nxe5 fxe5,C44,Scotch Game,1582,intermediate
1392,1199,white,300+0,d4 d5 c4 Nc6 Nf3 dxc4 e4 e6 Bxc4 Bb4+,D07,Queen's Gambit Declined: Chigorin Defense,1295,novice
1091,1380,black,600+15,e4 e6 Nf3 f6 h4 h5 Rh3 c6 Nd4 b5,C00,French Defense: Knight Variation,1235,novice
1470,1562,white,180+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Be7 Nc3 Nf6,C41,Philidor Defense: Exchange Variation,1516,intermediate
1670,1521,white,60+0,d4 c6 e3 d5 c4 e6 Nc3 Nf6 c5 Be7,A40,Queen's Pawn Game,1595,intermediate
1364,1593,black,60+1,d4 c6 e4 d5 e5 e6 f4 Qb6 Nf3 c5,A40,Queen's Pawn Game,1478,intermediate
1564,1285,white,60+4,e4 e5 Nf3 d5 exd5 Qxd5 d3 e4 Nc3 Qe6,C40,Elephant Gambit,1424,intermediate
1199,1338,black,180+2,d4 d5 e3 Nf6 Nf3 Bg4 g3 c6 Bg2 e6,D00,Queen's Pawn Game,1268,novice
1156,983,white,60+1,e4 e5 d4 Nc6 dxe5 Bb4+ c3 Bc5 Bf4 g5,C20,Center Game,1069,novice
1687,1829,black,0+2,e4 c6 f4 d5 exd5 cxd5 Nf3 Nf6 d4 Bg4,B10,Caro-Kann Defense,1758,advanced
1681,1500,white,60+0,d4 e6 e3 Qg5 c4 Qh4 Nc3 Nc6 g3 Nxd4,A40,Horwitz Defense,1590,intermediate
1636,1545,black,420+3,c4 c5 e3 Nc6 a3 d6 d4 cxd4 exd4 Nf6,A30,English Opening: Symmetrical Variation,1590,intermediate
1510,1566,white,1200+0,e4 g6 d4 Bg7 Nf3 d6 Be3 b6 Nc3 c5,B06,Modern Defense,1538,intermediate
1770,1763,black,180+0,f4 d5 Nf3 c5 d4 cxd4 Nxd4 Nf6 c3 Nc6,A03,Bird Opening: Dutch Variation,1766,advanced
1572,1500,white,300+0,d4 Nf6 Nc3 Nc6 d5 g6 dxc6 bxc6 Bg5 Ba6,A45,Indian Defense,1536,intermediate
1836,1680,black,0+2,e4 c6 Nf3 d6 d4 g6 c3 Bg7 Be3 Nf6,B10,Caro-Kann Defense,1758,advanced
1358,1598,black,60+1,d4 c6 e4 d5 e5 e6 c4 Qb6 cxd5 cxd5,A40,Queen's Pawn Game,1478,intermediate
1487,1588,black,600+10,e4 e6 c3 d5 e5 c5 Bb5+ Bd7 Qa4 Nc6,C00,French Defense,1537,intermediate
1425,1351,white,300+8,Nf3 c5 Nc3 Nc6 d4 d6 d5 Qb6 e4 c4,A04,Zukertort Opening: Sicilian Invitation,1388,intermediate
2032,1576,white,120+3,e4 e5 Nf3 d6 d4 b6 dxe5 dxe5 Qxd8+ Kxd8,C41,Philidor Defense,1804,advanced
1417,1179,black,900+5,e4 e5 Nf3 Nc6 d4 d6 d5 Nce7 Nc3 Bg4,C44,Scotch Game,1298,novice
1455,1633,white,180+10,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Bd3 Bc5,C22,Center Game: Normal Variation,1544,intermediate
1548,1628,white,120+2,e4 c5 Nf3 d6 Bc4 Nc6 O-O Nf6 d3 a6,B50,Sicilian Defense: Modern Variations,1588,intermediate
1322,1195,white,300+5,e4 c6 d4 d6 Nc3 Qc7 Nf3 Bg4 Be3 Bxf3,B12,Caro-Kann Defense,1258,novice
1166,1500,black,60+1,e4 e5 d4 c6 dxe5 d5 exd5 cxd5 Nc3 d4,C20,Center Game,1333,intermediate
1486,1647,black,900+0,e4 d5 e5 e6 d4 Nd7 Bb5 c6 Bd3 Nh6,B01,Scandinavian Defense,1566,intermediate
1499,1461,white,240+5,e4 e5 Qh5 Nf6 Qxe5+ Be7 Nc3 Nc6 Qg3 O-O,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",1480,intermediate
1507,1278,white,300+2,e4 e5 Nf3 c5 Bc4 Nc6 d3 d6 Ng5 f6,C40,King's Knight Opening,1392,intermediate
1549,1905,black,180+0,d4 d6 e3 e5 c4 e4 Nc3 f5 h3 c6,A41,Queen's Pawn Game,1727,advanced
1696,1820,black,0+2,e4 c6 f4 d5 Nf3 dxe4 Ng5 Nf6 Nc3 Bf5,B10,Caro-Kann Defense,1758,advanced
1476,2038,black,60+5,c4 c5 Nc3 Nc6 g3 e5 Bg2 Nge7 e3 g6,A36,"English Opening: Symmetrical Variation, Two Knights, Fianchetto Variation",1757,advanced
1709,1723,white,720+4,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nf5 Nf6,C45,Scotch Game: Classical Variation,1716,advanced
1759,1775,white,180+0,f4 d5 Nf3 c5 d4 cxd4 Nxd4 Nf6 c3 Nc6,A03,Bird Opening: Dutch Variation,1767,advanced
1902,1643,white,420+5,d4 d5 c4 Be6 cxd5 Bxd5 Nc3 Be6 e4 c6,D06,Queen's Gambit,1772,advanced
1366,1455,black,900+8,e4 e5 Nf3 Nc6 a3 f5 exf5 d6 g4 e4,C44,King's Knight Opening: Normal Variation,1410,intermediate
1399,1220,black,1800+30,e4 e5 Nf3 f6 d4 Nc6 d5 Nb4 Nc3 d6,C40,King's Pawn Game: Damiano Defense,1309,intermediate
1827,1689,white,0+2,d4 c6 c4 d5 Nc3 dxc4 e4 g6 Bxc4 Bg7,A40,Queen's Pawn Game,1758,advanced
1652,1653,black,480+1,e4 e5 Bc4 Nc6 Bd5 Nf6 Bxc6 dxc6 d3 Bc5,C23,Bishop's Opening,1652,advanced
1329,1230,draw,300+5,e4 e5 Nf3 d6 d4 Nc6 dxe5 dxe5 Qxd8+ Kxd8,C41,Philidor Defense,1279,novice
1556,1500,white,900+0,e4 c6 Nf3 d6 d4 Qc7 Nc3 Bg4 Be2 Nd7,B10,Caro-Kann Defense,1528,intermediate
1421,1630,black,240+0,e3 e5 d3 d5 g3 c5 Bg2 Nc6 a3 Nf6,A00,Van't Kruijs Opening,1525,intermediate
1820,1744,white,180+5,e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 O-O exd4,C62,Ruy Lopez: Steinitz Defense,1782,advanced
1682,1834,draw,0+2,Nf3 d5 e3 Nf6 d4 g6 Bd3 Bg7 O-O O-O,A06,Zukertort Opening,1758,advanced
1689,1651,black,60+0,d4 d5 e3 e6 c4 c6 cxd5 cxd5 a3 Bd7,D00,Queen's Pawn Game,1670,advanced
1640,1633,black,480+1,e4 e5 Bc4 Qg5 Qf3 Nf6 Nh3 Qg6 O-O Nxe4,C23,Bishop's Opening,1636,advanced
1438,1580,black,300+3,e4 e6 d4 c6 Nf3 h6 c4 Ne7 Nh4 d5,C00,French Defense: Normal Variation,1509,intermediate
1616,1665,black,900+5,d4 d5 c4 Nf6 Nc3 dxc4 Qa4+ Nc6 e3 Bd7,D06,Queen's Gambit Declined: Marshall Defense,1640,advanced
1678,1514,black,120+0,e4 c5 d4 Nc6 d5 Ne5 Nc3 d6 Be2 e6,B21,Sicilian Defense: Smith-Morra Gambit,1596,intermediate
1403,1500,white,240+1,e4 a6 Nf3 h6 d4 Nf6 e5 Nd5 Bc4 Nb6,B00,St. George Defense,1451,intermediate
1665,1670,white,60+0,e4 d5 exd5 Qxd5 Qf3 Qa5 Nc3 a6 d3 e6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1667,advanced
1331,1434,black,300+8,e4 Nc6 Bc4 e5 a3 Nf6 Qf3 Be7 Nh3 Nd4,B00,Nimzowitsch Defense,1382,intermediate
1218,1399,black,900+8,d4 g6 Nf3 Bg7 Bg5 c5 e3 Qa5+ Nc3 a6,A40,Queen's Pawn Game: Modern Defense,1308,intermediate
1575,1562,draw,120+2,d4 d5 Nc3 Nf6 Nf3 e6 Bg5 Be7 e3 O-O,D00,Queen's Pawn Game: Chigorin Variation,1568,intermediate
1200,1395,black,780+9,e4 g5 e5 c6 d4 e6 Nf3 g4 Ng5 h5,B00,Borg Defense,1297,novice
1389,1644,black,240+0,e3 e5 d3 d5 g3 c5 Bg2 Nc6 a3 Nf6,A00,Van't Kruijs Opening,1516,intermediate
1763,1758,black,180+0,e4 e5 f4 exf4 Nf3 h6 Bc4 g5 O-O Nf6,C34,King's Gambit Accepted: Becker Defense,1760,advanced
1830,1686,white,0+2,d4 c6 c4 d5 Nc3 dxc4 e4 g6 Bxc4 Bg7,A40,Queen's Pawn Game,1758,advanced
1154,1679,black,1800+0,e4 c5 Nf3 d6 Bc4 Nc6 Nc3 Nf6 d3 g6,B50,Sicilian Defense: Modern Variations,1416,intermediate
1765,1660,white,60+0,e4 c5 f4 d5 e5 Nc6 Nf3 Bg4 c3 Nh6,B21,Sicilian Defense: McDonnell Attack,1712,advanced
1653,1677,white,60+0,d4 d5 e3 e6 c4 Nf6 cxd5 Qxd5 Nc3 Qd7,D00,Queen's Pawn Game,1665,advanced
1161,1114,black,60+1,e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Bc5,C20,Center Game,1137,novice
1456,1550,black,300+5,e4 c6 Nf3 d5 exd5 cxd5 d4 e6 Bf4 a6,B10,Caro-Kann Defense,1503,intermediate
1772,1530,white,60+0,e4 e5 f4 d6 Nf3 Nc6 Bc4 exf4 h4 Ne5,C30,King's Gambit,1651,advanced
1664,1671,black,60+0,e4 d5 exd5 Qxd5 Qf3 Qa5 Nc3 a6 d3 e6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1667,advanced
1651,1172,white,120+0,e4 c5 d4 c4 Bxc4 d6 c3 Bd7 Qb3 b5,B21,Sicilian Defense: Smith-Morra Gambit,1411,intermediate
1384,1442,black,1800+30,e4 e5 Nf3 Nc6 d4 Bd6 d5 Nd4 Nxd4 exd4,C44,Scotch Game,1413,intermediate
1686,1652,white,60+0,d4 d5 e3 e6 c4 Nf6 cxd5 Nxd5 Nc3 Nxc3,D00,Queen's Pawn Game,1669,advanced
1235,1236,white,300+2,b4 d5 Bb2 Nc6 b5 Na5 e3 c6 Bc3 cxb5,A00,"Polish Opening, with d5",1235,novice
1498,1143,white,60+1,e4 d5 Bb5+ c6 Bd3 d4 Bc4 f5 Bf7+ Kxf7,B01,Scandinavian Defense,1320,intermediate
1921,1521,white,300+8,e4 c5 Nc3 d6 Nf3 e6 d4,B23,Sicilian Defense: Closed,1721,advanced
1777,1653,black,60+0,e4 c5 f4 d5 e5 Nc6 Nf3 Bg4 c3 Nh6,B21,Sicilian Defense: McDonnell Attack,1715,advanced
1639,1601,black,420+5,d4 d5 g3 Nf6 Bg2 e6 e3 c5 c3 c4,D00,Queen's Pawn Game,1620,advanced
1425,1463,black,660+11,e4 e5 Nf3 d6 h3 Nc6 c3 f5 d3 Nf6,C41,Philidor Defense,1444,intermediate
1664,1623,black,420+3,e4 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb5+ Nc6,C23,Bishop's Opening: Philidor Counterattack,1643,advanced
1153,1152,white,720+8,d4 d5 c4 Bf5 e3 Nf6 Nf3 Be4 g3 dxc4,D06,Queen's Gambit Declined: Baltic Defense,1152,novice
1138,1501,black,60+1,e4 e5 Nf3 Bc5 Nxe5 Bxf2+ Kxf2 d6 Nxf7 Qf6+,C40,King's Pawn Game: Busch-Gass Gambit,1319,intermediate
1676,1770,black,240+0,e4 c5 b3 d6 Bb2 e6 h3 Nf6 Nc3 Be7,B20,Sicilian Defense: Czerniak Attack,1723,advanced
1669,1762,black,60+0,e4 e5 Nf3 d6 Bc4 Qe7 c3 Bg4 h3 Bh5,C41,Philidor Defense,1715,advanced
1712,1632,white,60+0,d4 d5 e3 e6 c4 Nf6 c5 c6 a3 Nbd7,D00,Queen's Pawn Game,1672,advanced
1727,1751,black,180+0,d4 d6 c4 d5 Nc3 c5 cxd5 e6 dxe6 Bxe6,A41,Old Indian Defense,1739,advanced
1770,1660,white,60+0,e4 c5 f4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6,B21,"Sicilian Defense: McDonnell Attack, Tal Gambit",1715,advanced
1919,1711,white,720+4,e4 e5 f4 Nc6 Nf3 f5 Nc3 Bc5 fxe5 Nge7,C30,King's Gambit Declined: Miles Defense,1815,advanced
1769,1500,black,180+0,e4 c6 f4 d6 Nf3 Qc7 g3 Bg4 Bg2 Nd7,B10,Caro-Kann Defense,1634,advanced
1294,1732,black,300+8,d4 d5 f3 Nf6 e3 c5 c4 Nc6 Qa4 cxd4,D00,Queen's Pawn Game,1513,intermediate
1642,1700,black,60+0,e4 d5 exd5 Qxd5 Qf3 Qa5 Nc3 a6 d3 e6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1671,advanced
1778,1658,black,240+0,f4 d6 Nf3 Bg4 e3 Bxf3 Qxf3 e6 Qxb7 Nd7,A02,Bird Opening,1718,advanced
1504,1134,white,60+1,e4 e5 Bc4 a6 d3 b5 Bxf7+ Kxf7 c4 bxc4,C23,Bishop's Opening,1319,intermediate
1326,1191,white,300+5,e4 e5 Nf3 Bc5 Nc3 Nc6 Bb5 Nd4 Nxe5 Qe7,C40,King's Pawn Game: Busch-Gass Gambit,1258,novice
1623,1723,white,60+0,e4 d5 exd5 Qxd5 Qf3 Qa5 Nc3 a6 d3 e6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1673,advanced
2005,1865,white,180+0,d4 e6 Nf3 d5 c4 dxc4 e3 b5 a4 c6,A40,Horwitz Defense,1935,expert
1629,1178,white,480+1,e4 e5 Nf3 Nc6 Bc4 Nf6 Bd5 g6 Bxc6 dxc6,C55,Italian Game: Two Knights Defense,1403,intermediate
1472,1522,white,180+10,e4 c5 c3 d6 Bb5+ Nc6 Qa4 Bd7 Nf3 a6,B22,Sicilian Defense: Alapin Variation,1497,intermediate
1609,1600,draw,600+3,d4 b6 c4 c5 d5 Nf6 Nc3 Bb7 e4 d6,A40,English Defense,1604,advanced
1651,1778,black,60+0,e4 e5 Nf3 d6 Bc4 Qe7 c3 Bg4 d3 Nd7,C41,Philidor Defense,1714,advanced
1475,1209,white,60+5,e4 Nc6 d4 d5 e5 e6 Qf3 Be7 Nh3 h6,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1342,intermediate
1474,1416,white,540+5,e4 e5 Nf3 d6 Bc4 h6 c3 c6 d4 Nf6,C41,Philidor Defense,1445,intermediate
1705,1638,black,60+0,d4 d5 e3 e6 h3 Nf6 a3 b6 c4 c5,D00,Queen's Pawn Game,1671,advanced
1572,1131,white,60+1,d4 d5 Nf3 Nc6 e3 Bg4 Nc3 Bxf3 Qxf3 Nf6,D02,Queen's Pawn Game: Chigorin Variation,1351,intermediate
1682,1924,draw,300+8,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Bc5,B43,"Sicilian Defense: Kan Variation, Knight Variation",1803,advanced
1406,1129,white,660+11,e4 e5 Nf3 Bd6 d3 b5 a3 c6 b4 a5,C40,King's Knight Opening,1267,novice
1080,1264,black,600+15,e4 e5 Nc3 d6 Nf3 Bg4 Bc4 Nc6 h3 Bh5,C25,Vienna Game,1172,novice
1466,1758,white,180+0,d4 d5 c4 Nf6 e3 e6 Nc3 Be7 cxd5 exd5,D06,Queen's Gambit Declined: Marshall Defense,1612,advanced
2042,1762,black,180+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 e6,B01,Scandinavian Defense: Valencian Variation,1902,expert
1651,1688,black,60+0,e4 d5 exd5 Qxd5 Qf3 Qa5 c3 b6 d4 Bb7,B01,Scandinavian Defense: Mieses-Kotroc Variation,1669,advanced
1785,1676,black,60+0,e4 d5 e5 c5 f3 Nc6 f4 Bf5 Nf3 e6,B01,Scandinavian Defense,1730,advanced
1483,1510,white,540+5,e4 c5 c4 Nf6 Nc3 d6 Nf3 g6 d4 Bg7,B20,Sicilian Defense: Staunton-Cochrane Variation,1496,intermediate
