white_elo,black_elo,result,time_control,opening_moves
1513,1688,white,180+0,d4 d5 c4 c6 Nc3 Nf6 Nf3 Bf5 Bg5 Nbd7
1543,1621,black,300+5,d4 d5 Nc3 Bf5 e4 dxe4 Nxe4 Bxe4 f3 Bg6
1556,1447,white,960+8,d4 d5 e3 g6 Nf3 Bg7 h3 Nf6 a3 b6
1932,1635,white,420+0,d4 d6 e3 Nf6 f4 Bf5 Bd3 Ne4 Nf3 Nd7
1698,1915,white,300+7,f4 e6 Nf3 Bc5 e3 Ne7 a3 a5 Be2 Nd5
1755,1626,white,300+20,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qd8 d4 cxd4
1434,1596,white,960+0,e4 c5 Nf3 Nc6 Bb5 Qc7 O-O d6 d4 cxd4
1595,1405,black,120+0,d4 e6 d5 e5 e4 d6 h3 h5 Nf3 f6
1858,1826,black,300+3,d4 d5 Nf3 e6 e3 Nf6 Nbd2 Be7 c4 O-O
1438,1466,black,360+2,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 d6 d4 exd4
1574,1604,black,600+8,e4 e6 d4 d5 e5 c5 c3 Qb6 Na3 Nc6
1792,1718,white,600+10,e4 d5 exd5 Nf6 Nc3 Nxd5 Bc4 Nxc3 bxc3 e5
1386,1324,black,420+9,e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 Nc6 Qg3 d5
1500,1546,white,60+2,e4 e5 Qh5 g6 Qxe5+ Be7 Qxh8 Bf8 Qxg8 Qg5
984,1671,black,180+0,d3 e5 d4 e4 d5 Nf6 f3 exf3 exf3 d6
1682,1629,black,180+0,e4 e5 Nf3 Nc6 Bc4 Bc5 a3 d6 d3 Bg4
1200,1500,white,540+0,e4 e5 d4 Qh4 dxe5 Bc5 Be3 Nh6 Bxc5 Ng4
1766,1620,black,300+2,c4 e5 Nc3 Bc5 e3 a6 g3 f6 Bg2 c6
1791,1406,white,60+0,e4 g6 d4 Bg7 Nc3 d6 Be3 c6 Be2 Nf6
1932,1549,white,300+2,e4 e5 Nf3 Nc6 Bc4 Be7 d3 d6 h3 Nf6
1302,1488,white,1200+0,Nf3 d5 Nd4 e6 Nc3 e5 Nf3 e4 Ne5 Qd6
1839,1847,black,300+3,d4 d5 c4 e6 Nf3 Nf6 Nc3 c5 e3 cxd4
1512,1637,white,300+5,g3 e6 Bg2 c6 d4 d5 Nc3 Bd6 Nf3 f6
1564,1437,black,60+8,d4 d5 g3 Nf6 Bg2 e6 Nf3 Nbd7 c3 b6
1435,1672,black,180+0,e4 e5 Bc4 Nc6 Nc3 f5 Nf3 Bc5 d3 d6
1591,1523,draw,300+0,e4 d5 Nc3 d4 Nb1 e5 d3 f5 Be2 fxe4
1695,1679,black,900+0,e4 e5 Qh5 Qe7 Nf3 d6 Nc3 Nf6 Qg5 h6
1424,1403,white,60+0,d3 g6 c3 Bg7 d4 d6 e3 c6 f3 Nf6
1686,1955,white,480+0,e4 c5 Nf3 Nc6 Bb5 Nd4 Nxd4 cxd4 d3 Qa5+
1578,1791,black,120+0,d4 d5 Nf3 Nf6 h3 Bf5 Bg5 e6 Bxf6 Qxf6
1372,1374,white,420+9,e4 e5 Qh5 Nc6 d3 g6 Qf3 f6 Nh3 Nd4
1564,1685,black,240+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nge7 Bc4 g6
1596,1606,white,600+8,Nf3 Nf6 d4 c5 Bf4 Nc6 e3 e6 Nbd2 d5
1391,1785,black,60+0,f4 e6 Nf3 Be7 e3 Bf6 Be2 d6 O-O Bd7
1500,1397,black,360+0,e4 e5 Qh5 d6 Bc4 Qe7 Nf3 Be6 Ng5 Bxc4
1505,1397,black,360+0,e4 e5 Qh5 d6 a4 Qe7 Bc4 Be6 b3 Bxc4
1936,1733,white,420+0,d4 Nf6 f4 d5 e3 Nc6 c3 Bg4 Be2 h5
1787,1388,white,60+0,g3 g6 Bg2 Bg7 d3 c6 Qd2 d6 Nc3 Nf6
1467,1659,black,420+7,e4 c5 Bc4 Nc6 Qh5 e6 Nf3 Nf6 Qh4 d5
1500,1353,black,120+0,e4 d5 Qh5 g6 Qe5 Bg7 Qf4 Nf6 Nh3 O-O
1528,1135,white,60+8,d4 e6 g3 d5 Bg2 Bd6 Nf3 b5 c3 c6
1573,1480,white,120+0,d4 d5 e3 g6 h3 Bg7 Nf3 Nf6 Bd3 O-O
1563,1757,white,600+8,e4 c5 Bc4 Nc6 d3 Nf6 Bg5 d5 Bxf6 dxc4
1386,1365,black,120+1,f4 d6 Nf3 Nf6 e3 Bg4 Be2 Bxf3 O-O e5
1474,1482,black,180+3,d4 d5 c4 dxc4 e3 Nf6 Bxc4 g6 h3 Bg7
1694,1525,white,300+0,e4 d5 Nc3 dxe4 Nxe4 Nf6 Ng3 Bg4 Nf3 Bxf3
1589,1693,white,240+0,e4 e5 d3 Nc6 Ne2 Nge7 Ng3 g6 c3 Bg7
1752,1800,black,600+10,e4 e5 Nf3 d6 Bc4 Nf6 Nc3 Be7 O-O Nc6
1693,1235,white,300+5,d4 d5 e3 Bf5 c4 e6 cxd5 exd5 Bd3 g6
1857,1828,white,300+3,d4 Nf6 c4 g6 Qc2 d5 Nd2 Bf5 Qc3 Bg7
1840,1700,white,180+0,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nxd4 Nxd4
1500,1157,white,120+0,e4 d5 Qh5 Nf6 Qf3 dxe4 Qf4 h6 Bc4 g5
1544,1412,white,360+0,c4 c5 Nc3 d6 Nf3 b6 e4 Nf6 d4 Bg4
1465,1519,white,180+3,d4 d5 c4 Nf6 h3 dxc4 e3 e5 Nf3 exd4
1581,1497,black,120+0,d4 e6 h3 d5 Nf3 Nf6 e3 c5 Bd3 Nc6
1942,1812,white,420+0,d4 d5 e3 e6 f4 Nh6 Bd3 Nc6 c3 g6
1629,1775,black,600+10,d4 d5 c4 Nf6 g3 e6 a3 Be7 Nc3 c6
1541,1546,black,300+2,f4 Nf6 Nf3 Nc6 e3 d6 b3 e5 fxe5 dxe5
1561,1153,white,120+0,e4 d5 Qh5 g6 Qe5 f6 Qxd5 e6 Qxd8+ Kxd8
1604,1678,black,240+0,e4 e5 d3 Nc6 c3 Nf6 Ne2 Be7 Ng3 d6
1500,1372,white,60+0,e4 g6 Nf3 Bg7 Bc4 c6 Nc3 Nf6 d4 d5
1246,1447,white,180+3,b4 e5 Bb2 Bxb4 Bxe5 Nc6 Bxg7 Bc5 Bxh8 Bxf2+
1512,1566,black,120+0,c4 d5 Nc3 dxc4 e4 a6 Nf3 b5 d4 Bb7
1506,1626,black,300+0,e4 e5 Nc3 Nc6 Nf3 Bc5 Bc4 d6 h3 h6
1535,1423,black,300+5,d4 d5 g3 Bf5 Nc3 c6 e3 Nf6 Bg2 Nbd7
1468,1683,black,600+10,d4 b6 Nf3 Bb7 d5 e6 e4 Nf6 Nc3 Bb4
1345,1476,black,360+2,e4 e5 d4 exd4 Qxd4 Nc6 Qc3 Bb4
1690,1697,white,900+0,e4 c5 c4 Nc6 d3 e5 Na3 d6 Nc2 Nf6
1534,1127,white,60+8,d4 e6 g3 d5 Bg2 g6 Nf3 Bg7 c3 Nc6
1597,1150,white,120+0,e4 e5 Qh5 Nf6 Qf3 Be7 Bc4 O-O d3 Nc6
1478,1232,white,180+3,d4 d5 c4 dxc4 e3 Be6 a3 Na6 h3 c5
1367,1483,black,180+3,d4 d5 Bf4 Nf6 e3 e6 Nf3 Nc6 c4 Bd6
1847,1849,white,180+0,e4 c5 Nc3 g6 d3 Bg7 Be3 Qb6 Rb1 d6
1455,1479,black,600+10,e4 e6 d4 c5 dxc5 Bxc5 Nf3 h6 Bc4 Nc6
1451,1409,white,600+10,e4 e5 Nc3 Nc6 Be2 Nd4 Nf3 Nxf3+ Bxf3 Nf6
1580,1618,white,600+8,e4 e6 d4 d5 e5 c5 c3 Nc6 Bb5 cxd4
1704,1260,black,300+5,d4 d6 e4 g6 d5 Bg7 Bb5+ Bd7 Bxd7+ Qxd7
1585,1391,white,300+2,e4 e5 f4 d6 fxe5 dxe5 Nf3 Nc6 Bc4 Bd6
1623,1147,white,120+0,e4 e6 Qh5 g6 Qe5 Bd6 Qxh8 b5 Qxg8+ Bf8
1687,1861,black,240+0,d4 Nf6 Nf3 d5 e3 e6 Bd3 c5 b3 Nc6
1714,1689,white,300+8,e4 b6 d4 Bb7 Bd3 e6 Nc3 Bb4 Bd2 Nf6
1576,1510,white,120+0,d4 d5 Nf3 c6 h3 Nf6 a3 Bf5 e3 e6
1706,1500,black,480+0,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d3 Bb7
1810,1742,white,600+10,e4 e5 Nf3 Nc6 Bc4 Bc5 Nxe5 Nxe5 d4 Nxc4
1858,1838,white,180+0,e4 c5 Nc3 b6 g3 Bb7 Bg2 Nf6 d3 e6
1483,1638,black,180+3,d4 b6 e4 Bb7 Bd3 e6 h3 f5 Nd2 fxe4
1539,1429,white,60+8,d4 e6 g3 c5 dxc5 Bxc5 Bg2 Nf6 Nf3 Ng4
1817,1867,white,300+3,e4 d5 exd5 Qxd5 Nf3 Nf6 d4 e6 Nc3 Qd8
1375,1500,black,180+6,e4 d5 Nc3 d4 Nce2 d3 Nc3 dxc2 Qxc2 e5
1643,1144,black,120+0,e4 Nc6 Qh5 Nf6 Qf3 Nd4 Qe3 e5 Nh3 Bb4
1500,1535,white,300+8,e4 c5 f4 Nc6 Nf3 e6 Nc3 d5 exd5 exd5
1499,1585,white,120+0,e4 d5 exd5 Qxd5 Nf3 e6 Be2 Nf6 d3 Bc5
1634,1491,white,180+2,e4 e5 Nf3 Nc6 Bc4 d6 c3 h6 d3 Bg4
1950,1595,white,420+0,d4 d6 e3 e6 f4 Ne7 Nf3 Ng6 Bd3 Be7
1716,1333,white,600+5,e4 Nf6 Nc3 Nc6 Bc4 e5 Nf3 Bc5 a3 d6
1476,1644,black,180+3,d4 b6 e4 Bb7 Bd3 f5 Nc3 fxe4 Nxe4 Nc6
1036,1225,black,300+5,e4 e5 d4 exd4 Qxd4 Qf6 e5 Qf5 Bd3 Qg5
1694,1649,black,600+10,e4 e5 Nf3 d6 d3 h6 Be2 Nc6 Nbd2 Be6
1613,1667,black,60+2,d4 e6 e3 d5 Bd3 Qf6 f4 Nc6 Nf3 h6
1530,1558,black,120+0,e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6 cxd6
1790,1353,black,0+1,d3 d5 Bd2 a6 Bb4 e6 Bc3 Be7 Bxg7 c6
1435,1611,white,300+1,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 c5
1678,1724,black,300+8,e4 c5 Bc4 Nc6 Qh5 Ne5 Qxe5 d6 Qh5 e6
1814,1656,white,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 Na5
1633,1700,black,900+0,e4 e5 Nf3 d6 Bc4 c5 Nc3 Be7 O-O h5
1571,1515,black,120+0,d4 Nf6 e3 c5 d5 d6 c4 e6 b3 exd5
1556,1594,black,60+8,d4 d5 g3 Nf6 Bg2 e6 Nf3 c5 dxc5 Bxc5
1484,1642,draw,180+2,d4 d5 Nc3 Nf6 Nf3 Bf5 Bg5 Nc6 e3 h6
1868,1788,black,180+0,e4 e6 d4 d5 exd5 exd5 Bd3 Nf6 Ne2 Bd6
1463,1445,white,600+10,d4 Nf6 c4 b6 Nf3 Bb7 Be3 e6 Nbd2
1671,1676,white,60+2,e4 e5 Nf3 Qf6 Nc3 Bc5 Na4 Bb6 Nxb6 axb6
1678,1499,white,300+0,c4 e5 Nc3 d5 Nxd5 Nf6 Nf3 Nxd5 cxd5 Qxd5
1379,1328,black,600+5,e4 d5 e5 c5 d4 c4 Nc3 Nc6 Nb5 a6
1855,1830,draw,300+3,d4 d5 Nf3 e6 Bf4 Nf6 e3 Bd6 Bxd6 cxd6
1568,1518,white,120+0,d4 Nf6 h3 c5 dxc5 e6 a3 Bxc5 e3 d5
1681,1698,black,480+0,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Bg4
1822,1556,white,300+0,e4 c5 Nf3 Nc6 c3 e6 d4 Nf6 d5 exd5
1791,1622,white,600+10,e4 e5 d4 d6 Bc4 Nf6 Nc3 exd4 Qxd4 Nc6
1855,1867,black,180+0,e4 e5 Nc3 Nf6 Nf3 Nc6 d4 exd4 Nxd4 Bb4
1665,1682,white,60+2,e4 c5 Bc4 g6 Qf3 e6 d3 Bg7 Nc3 Nc6
1806,1854,white,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 d6 h3 Be7
2012,1925,white,120+0,e4 e5 Nf3 f5 exf5 e4 Nd4 Qf6 c3 Nc6
1589,1489,white,180+2,d4 d5 c4 dxc4 Nc3 a6 a4 Nf6 Bg5 h6
1599,1152,white,480+2,e4 d5 e5 Nc6 d4 Nh6 c4 Bg4 Be2 f5
1817,1691,white,600+10,Nf3 d5 e4 d4 Bc4 e6 O-O Nc6 d3 Bd7
1473,1732,black,600+10,c4 e5 g3 d6 Nc3 Nc6 d3 Nf6 Bg2 Be6
2023,1917,white,120+0,e4 e5 Nf3 f5 exf5 e4 Ne5 Nf6 c3 d5
1429,1728,black,180+2,e4 e5 Bc4 Nf6 Nf3 Nc6 Nc3 Be7 d3 O-O
1845,1802,black,180+0,e4 e6 d4 d5 exd5 exd5 Bd3 Nf6 Ne2 Bd6
1953,1682,white,420+0,d4 Nf6 f4 c5 e3 e6 Nf3 cxd4 exd4 d5
1592,1557,white,300+2,e4 e5 d3 Nc6 Ne2 Nf6 c3 d6 Ng3 Be7
1493,1878,white,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5
1481,1597,white,180+2,d4 g6 Nf3 Bg7 e4 Nf6 e5 Nd5 c4 Nb6
1622,1557,black,240+0,e4 e5 d4 exd4 Qxd4 Nc6 Qc3 Bb4 Qd2 Bxd2+
1535,1644,black,60+8,d4 d5 g3 e6 Bg2 c5 c3 c4 Nf3 Bd6
2033,1910,black,120+0,d4 Nf6 g3 e5 c3 exd4 cxd4 d5 Bg2 c6
1350,1344,white,600+5,d4 d5 Bf4 Nf6 f3 Nh5 Bg3 e6 e4 dxe4
1549,1827,black,300+0,c4 Nf6 Nc3 e6 Nf3 d5 e3 c6 Be2 Be7
1584,1660,black,600+8,e4 c5 f4 e6 Nf3 Be7 e5 Bh4+ Nxh4 Qxh4+
1671,1778,black,120+2,c4 e5 Nc3 Nf6 g3 d6 Bg2 Nc6 e4 Bd7
1807,1773,white,60+0,d4 e6 c4 d5 Nc3 Nf6 Nf3 c6 Bg5 dxc4
1470,1145,white,180+3,d4 d5 c4 f6 a3 e5 h3 Nc6 e3 exd4
1957,1590,white,420+0,d4 d5 e3 Nc6 c3 e5 f4 e4 Be2 Nf6
1709,1670,black,480+0,e4 e5 Nf3 d6 Nc3 Nf6 d3 Be7 Be2 a6
1633,1444,black,300+6,d4 d5 c4 c6 Nf3 Nf6 e3 e6 Nc3 c5
1147,1601,white,480+2,e4 e5 Nc3 Nf6 Nf3 Bc5 Nxe5 d6 Nd3 Bd4
2015,1923,white,120+0,e4 e5 g3 Nf6 Bg2 Nc6 d3 Bc5 Nf3 d6
1818,2187,black,60+0,d4 b6 c4 Bb7 e4 e6 Nc3 Bb4 d5 Nf6
1337,1763,black,60+2,e4 e6 d3 d5 Nc3 d4 Nb1 c5 Ne2 b5
1693,1824,black,300+8,e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3
1316,1464,white,600+10,d4 c5 dxc5 Nc6 Nc3 Nf6 Bg5 h6 Bxf6 exf6
1456,1410,white,300+8,d4 d5 Nf3 Bf5 e3 Nc6 c4 f6 cxd5 Nb4
1832,1543,white,300+0,d4 d5 e3 Nf6 Bd3 e6 f4 Bd7 Nf3 h6
1454,1264,black,300+1,e4 e5 Nf3 d6 d4 f6 dxe5 fxe5 Bd3 h6
1831,1513,white,300+0,e4 d5 exd5 Nf6 Nf3 Bg4 Be2 Nxd5 O-O Nc6
1830,1613,white,300+8,Nf3 d5 e4 dxe4 Ng5 Bf5 g4 Bg6 Bg2 Nf6
1523,1506,white,600+0,d4 d5 c4 c6 Nf3 e6 Bf4 dxc4 e3 b5
1520,1658,black,60+8,d4 d5 g3 e6 Bg2 c5 dxc5 Bxc5 Nf3 Nc6
1271,1500,white,420+0,e4 Nf6 Nc3 e5 Nf3 Nc6 d4 exd4 Nxd4 d5
1500,1469,white,600+10,e4 e6 Nf3 f6 Qe2 Nc6 Nc3 a6 g4 Bc5
1603,1819,black,300+0,e4 e5 d3 Nc6 Ne2 d6 Ng3 Be6 c3 Qd7
1624,1815,black,0+1,b3 c5 c3 e6 Bb2 d5 d3 Nf6 f4 Be7
2025,2189,black,120+0,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Nf6
1644,1539,black,600+8,e4 Nc6 f4 d5 Nc3 d4 Nd5 e6 Bb5 Bd7
1505,1815,black,60+0,d4 c5 c4 e6 d5 Nf6 Nc3 exd5 cxd5 d6
1734,1744,black,300+8,e4 e5 Nc3 Nc6 Bc4 Nf6 Nf3 h6 O-O Bb4
1597,1814,black,300+0,e4 e6 d3 d5 Nc3 d4 Nb1 c5 Ne2 e5
1473,1834,black,180+3,d4 Nf6 h3 g6 a3 Bg7 c4 O-O Nc3 d5
1173,1283,white,420+0,e4 e5 Bc4 Nf6 Nc3 Bb4 Nf3 Bxc3 dxc3 d5
1818,1916,white,60+0,d4 e6 c4 d5 Nc3 c6 Nf3 Nf6 Bg5 Be7
1582,1390,white,120+3,b3 g6 Bb2 f6 e4 Bg7 Nf3 Nh6 e5 O-O
1902,1834,white,60+0,e4 c5 Nf3 e6 d4 d5 exd5 exd5 dxc5 Nf6
1893,1819,white,300+2,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O d6
1532,1500,white,360+2,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Qa5 Nf3 Nc6
1271,1350,white,420+0,e4 e5 Nf3 Nc6 d4 Bd6 d5 Nb4 Bd2 Nf6
1506,1671,black,60+8,d4 d5 g3 e6 Nf3 c5 dxc5 Bxc5 c3 Nc6
1630,1599,draw,600+8,e4 Nc6 d4 d5 Nc3 dxe4 d5 Nb4 a3 Na6
1911,1824,black,60+0,e4 c5 Nf3 e6 d4 d5 e5 f6 c3 Nc6
1459,1543,black,300+6,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d5 Nc3 dxe4
1579,1209,white,600+2,e4 d5 exd5 Qxd5 c4 Qd4 Nf3 Qe4+ Be2 Be6
1819,1592,white,300+0,e4 b6 Bc4 Ba6 Qe2 Qc8 Nf3 f6 e5 Bxc4
1641,1843,white,180+0,d4 Nf6 Nf3 e6 Bf4 b6 e3 Bb7 g3 Be7
1839,1898,black,60+0,d4 e6 c4 d5 Nc3 c6 Nf3 dxc4 Bg5 Be7
1377,1500,white,900+5,e4 Nc6 d4 d6 d5 Ne5 Bf4 a5 Qd4 f6
1297,1404,black,360+0,e4 e5 Nf3 d6 Bb5+ c6 Ba4 b5 Bb3 Qe7
1587,1824,black,300+0,e4 e5 d3 f5 Nc3 Bb4 exf5 Nf6 Bd2 d5
1460,1490,white,600+10,e4 e6 d4 c5 Nf3 Nc6 Be2 Qc7 O-O a6
1616,1806,black,600+10,d4 Nf6 Bf4 g6 e4 d6 g3 Bg7 e5 Nd5
1289,1637,white,240+4,e3 e5 b3 b6 Bb2 d6 f4 Nc6 fxe5 Nxe5
1500,1488,black,480+0,e4 e6 Nf3 d5 c3 dxe4 Nd4 Bd7 d3 exd3
1809,1588,white,300+0,e4 e5 Nf3 Nc6 Bb5 Bc5 c3 a6 Bxc6 bxc6
1907,1829,black,60+0,e4 c5 Nh3 e6 f3 d5 exd5 exd5 Nf2 Nf6
1829,1837,white,300+3,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 cxd5 exd5
1477,1600,black,600+8,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Bd3 Qd5
1500,1462,black,600+10,d4 e6 d5 exd5 Qxd5 Nf6 Qe5+ Be7 Nf3 Nc6
1843,1894,white,60+0,d4 e6 c4 Nf6 Nc3 Be7 Nf3 d6 Bg5 c6
1094,1319,white,480+0,Nf3 e6 Nc3 Nc6 g3 d5 Bg2 Bd6 O-O Bd7
1882,1856,draw,60+0,e4 c5 Nf3 e6 d4 d5 e5 f6 c3 Nc6
1269,1386,white,1200+10,d3 e5 e4 Nf6 c3 Bc5 b4 Bb6 a3 c6
1825,1840,white,300+3,d4 d5 c4 e6 Nf3 c6 Nc3 Nf6 e3 a6
1228,1283,white,420+0,Nc3 e5 Nf3 e4 Nxe4 d5 Nc5 Bxc5 d4 Bb6
1857,1881,white,60+0,d4 e6 c4 Nf6 Nc3 Be7 Nf3 Nc6 Bg5 O-O
2017,1877,white,60+1,e4 c6 Nf3 d5 e5 Bg4 d4 e6 c3 Be7
1960,1678,white,420+0,d4 d5 e3 c5 f4 cxd4 exd4 Nc6 c3 e6
1870,1869,white,60+0,e4 c5 d3 e6 f4 d5 e5 f6 Nf3 Nc6
1495,1568,white,60+8,d4 d5 g3 g6 Bg2 Nf6 Nf3 Bg7 c3 O-O
2025,943,white,120+0,e4 Nc6 Nf3 e5 Nc3 Nf6 d3 d5 exd5 Nxd5
1364,1450,black,300+8,e3 Nc6 b3 e5 Bb2 Nf6 d4 e4 d5 Nxd5
1964,1671,white,420+0,d4 b6 e3 Bb7 f4 e6 Nf3 h6 Bd3 Nf6
1828,1837,white,300+3,e4 c5 d4 cxd4 Nf3 d6 Nxd4 Nf6 Nc3 e6
1858,1880,white,60+0,d4 e6 c4 d5 Nc3 c6 Nf3 Nf6 Bg5 Be7
1254,1391,draw,900+5,d4 e6 e4 Qh4 Qe2 d5 Nc3 dxe4 Nxe4 Bb4+
1581,1368,black,600+2,e4 d5 exd5 Qxd5 c4 Qe5+ Be2 e6 Nf3 Qa5
1500,1206,black,300+0,e4 Nc6 Nf3 d5 exd5 Qxd5 Nc3 Qd8 d4 Bg4
2025,1500,white,120+0,e4 e5 Nf3 Nc6 Bc4 d6 O-O h6 Nc3 a6
1435,1340,white,300+1,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nc3 a6
1186,1154,white,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nxe5 Qd4
1580,1104,black,600+4,e4 e5 d3 Nc6 Nf3 Nd4 c3 Nxf3+ Qxf3 Nf6
1459,1544,white,600+0,Nf3 d5 d4 Nf6 Nc3 e6 e3 Be7 Bd3 O-O
1310,1271,white,240+4,e3 e5 Qh5 Nc6 Bc4 Nh6 Nf3 g6 Qh3 d5
1806,1651,white,360+2,f4 d5 Nf3 c5 d4 e6 e3 Nc6 c3 Nf6
1608,1561,white,600+8,e4 e5 Nf3 Nf6 Nxe5 d6 Ng4 Nxe4 Qf3 Bxg4
1333,1201,white,480+0,d4 d5 e3 e6 c3 Nc6 b4 Qg5 f4
1551,1327,white,300+0,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 c3 dxc3
2028,1870,white,60+0,e4 d5 e5 c5 Nf3 e6 Bb5+ Nc6 Bxc6+ bxc6
1305,1539,white,60+10,b3 d5 Bb2 Nc6 f3 Nf6 e4 dxe4 fxe4 Nxe4
1470,1529,white,600+0,d4 d5 c4 e6 Bf4 Nf6 e3 Be7 h3 O-O
1629,1500,white,600+8,e4 Nc6 d4 Nf6 Nc3 Nxe4 Nxe4 b6 Nf3 f6
1683,1473,white,480+0,e4 Nc6 Bb5 Nd4 Bd3 a6 Nf3 Nc6 O-O e5
1338,1547,black,300+2,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6
2035,1500,white,60+0,e4 e6 Nf3 d5 e5 c5 d4 Nc6 c3 Qb6
1539,1825,black,360+2,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 d6
1443,1302,black,300+1,e4 e6 Nf3 c6 d4 h6 e5 b5 Bd3 c5
1777,1657,white,180+0,e4 e5 Bc4 Nc6 Nc3 Nf6 d3 Bb4 Bd2 Nd4
1472,1774,white,120+0,Nf3 e6 g3 Be7 Bg2 Bf6 O-O Qe7 e4 g6
1515,1484,black,600+0,e4 e6 d4 c5 Nf3 Nc6 c3 cxd4 cxd4 d5
1636,1371,white,1200+10,e4 e5 f4 Nc6 Nf3 d6 Bc4 Nd4 d3 Nxf3+
2038,942,white,60+0,e4 Nc6 Nf3 d5 e5 d4 Bc4 Bg4 d3 e6
1668,1258,white,360+2,e4 d6 f4 e6 Nf3 d5 e5 g6 Bb5+ c6
1362,1820,black,120+0,e4 e6 d4 d5 e5 c5 Nf3 Qb6 Be2 Nc6
1472,1436,white,600+10,e4 e6 Nc3 Nf6 d4 d5 e5 Nfd7 Nf3 Nc6
2038,1515,white,60+0,e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 Nc3 Nd7
1321,1566,black,240+0,e4 e5 Nc3 Nf6 Bc4 Bc5 h3 c6 Nf3 O-O
2039,1443,white,60+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 d6
1495,1552,white,480+0,e4 e5 Nf3 Nf6 Nxe5 d6 Nxf7 Kxf7 d4 Nxe4
1445,1668,black,600+10,e4 e5 Nf3 d6 d4 exd4 Nxd4 Bd7 Qf3 Nf6
1853,1446,white,120+0,Nf3 d5 g3 Nc6 Bg2 e5 d3 f5 O-O Bd6
1784,1650,black,180+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 bxc6
1320,1209,draw,240+4,e3 Nc6 d4 d5 Bb5 Bd7 Qh5 g6 Qg5 e6
1645,1812,black,360+2,d4 d5 c4 dxc4 Nc3 e6 Nf3 Nf6 e3 c6
1863,1761,white,60+1,e4 e6 Nf3 Be7 d4 Bf6 Be3 g6 c3 Bg7
1340,1689,black,480+0,d4 d5 c3 e6 e3 Nf6 Bd3 Bd7 b4 Be7
1969,1829,white,420+0,d4 d5 e3 Nf6 f4 e6 Nf3 c5 c3 Nc6
1441,1424,white,960+0,e4 d5 exd5 Qxd5 Nc3 Qc6 Bb5 e5 Bxc6+ Nxc6
1495,1665,black,420+8,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d4 exd4
1518,1771,white,60+8,d4 Nf6 g3 d5 Bg2 Bf5 Nf3 Qd7 c3 Bh3
1818,1638,white,360+2,e4 c5 c3 Nf6 e5 Nd5 Bc4 e6 Bxd5 exd5
1540,1564,black,480+0,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Qxf3 Nc6
1552,1769,black,300+2,e4 e5 d3 Nc6 f4 d6 f5 g6 fxg6 fxg6
1442,1881,black,120+0,Nf3 e6 e4 c5 d4 cxd4 Nxd4 Nf6 Nc3 d6
1753,1871,draw,60+1,d3 d5 h4 e5 h5 Be6 h6 g6 Bd2 f5
1617,1230,white,300+4,e4 d6 d4 e5 Nd2 exd4 Ndf3 d5 Qxd4 Bd6
1529,1574,black,480+0,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Qxf3 Nc6
1670,1533,black,360+2,e4 e6 f4 c5 Bc4 Bd6 d3 Qh4+ g3 Qe7
1396,1563,black,600+2,d4 e6 e4 Qh4 e5 Nc6 c3 Nh6 h3 Qe4+
1902,1440,white,120+0,Nf3 d5 g3 Nf6 Bg2 c6 O-O Nbd7 d3 e5
1293,1621,white,240+4,e4 e6 Qf3 c6 Bc4 h6 d3 b5 Bb3 Bb7
1757,1868,black,60+1,d3 d5 Be3 e5 Bd2 c5 e3 Nc6 Be2 Be6
