white_elo,black_elo,result,time_control,opening_moves
1776,1785,white,60+1,d4 d5 Nf3 e6 c4 Nf6 e3 Be7 Nc3 O-O
1757,1753,white,180+0,d4 e6 c4 d5 Nc3 Nf6 e3 Bb4 a3 Bxc3+
1433,1391,black,120+1,d4 e6 e4 d6 Nf3 Nc6 Nc3 e5 d5 Nce7
1904,1958,black,60+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Bd6
1845,1963,black,60+0,c4 c6 Nf3 d5 d4 e6 Nc3 dxc4 Bf4 b5
1402,1500,black,900+0,e4 e5 Qh5 Nc6 Bc4 Qf6 d3 Bc5 Nf3 d6
1405,1609,black,300+5,e4 c5 Bc4 Nc6 Nf3 Qc7 d3 Nf6 g3 e6
1812,1841,white,60+0,e4 e5 Nf3 Nc6 Bb5 d6 O-O Ne7 h3 g6
1833,1761,white,420+5,e4 e5 Nf3 Nf6 Nc3 Bc5 Nxe5 d6 Nf3 Ng4
1701,1637,white,300+0,e4 e6 d4 d5 e5 Nc6 c3 a6 Nf3 b5
1521,1370,white,600+8,Nc3 d5 d4 c5 Nf3 Nc6 e3 Bf5 dxc5 e6
1542,1606,white,300+5,e4 e5 Bc4 Bc5 c3 Nc6 Nf3 h6 h3 Nf6
1681,1636,black,120+6,e4 e6 Bc4 Ne7 Nf3 Ng6 d3 Be7 O-O O-O
1741,1267,white,60+0,e4 d5 Bb5+ c6 Bd3 d4 Qf3 e5 Bc4 f6
1657,1746,black,780+0,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 d3 b5
1228,1354,black,240+4,e4 e6 Nf3 Nc6 d4 b6 c4 Bb7 d5 exd5
1473,1319,black,420+3,d4 d5 e3 Nc6 Bd3 f6 Qe2 e5 Nf3 e4
1491,1582,black,300+0,e4 e6 d4 d5 e5 h6 f4 g6 g4 Bg7
1432,1713,black,300+0,d4 d5 Nc3 Nf6 Nf3 e6 Bg5 Be7 Bxf6 Bxf6
1972,1970,white,60+0,e4 c6 d4 d6 Nf3 Nf6 Bd3 Bg4 O-O Nbd7
1650,1475,black,900+10,d4 d5 h3 Nf6 Bg5 e6 e3 Be7 Bxf6 Bxf6
1822,1682,black,120+1,f4 d5 Nf3 Bg4 h3 Bxf3 exf3 Qd6 d3 Nc6
1829,1823,white,60+0,e4 c5 c3 d6 Nf3 Nc6 d4 cxd4 cxd4 Nf6
1643,1399,white,300+3,e4 c6 d4 b5 Nf3 e6 Bd3 Bd6 e5 Bb4+
1555,1447,black,180+0,d3 e6 e3 d5 Qe2 e5 f3 f6 h3 g5
1774,1787,white,60+1,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nc3 Bd7
1644,2035,draw,240+0,d4 c5 d5 e5 c4 d6 e4 Be7 Nf3 Bg4
1739,1566,white,300+3,e4 e5 Bc4 Nc6 Qh5 g6 Qf3 Qf6 c3 a6
1928,1940,white,60+1,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 d6
1895,1929,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nf6 Nf3 g6
1404,1421,white,120+1,d4 d5 c4 dxc4 Qa4+ Bd7 Qxc4 Nf6 Bg5 Nc6
1628,1711,black,300+0,d4 Nf6 c4 b6 e3 Bb7 Nc3 g6 Bd3 Bxg2
1548,1500,black,240+0,e4 c5 f4 Nc6 Nf3 g6 Nc3 Bg7 d3 e6
1298,1459,black,600+10,e4 e6 Bd3 Nf6 Nf3 d5 e5 Ne4 Qe2 Bc5
1909,1469,black,300+13,e4 c6 Nf3 d5 exd5 cxd5 d4 g6 Nc3 Bg7
1813,1840,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 c5 dxc5 Qxd1+
1781,1739,white,300+6,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 e5 f4 Bb4+
1715,1589,white,600+0,e4 c5 Nf3 Nc6 c3 g6 Bc4 h6 d4 cxd4
1948,1951,white,60+0,f4 e5 e4 d6 Nf3 Nc6 Bb5 Bg4 Nc3 Qd7
1133,1418,white,60+2,e4 e5 Nc3 Nc6 f4 exf4 Nf3 Nf6 d4 d6
1395,1169,white,900+0,e4 e5 Qh5 Nf6 Qxe5+ Be7 Qg3 O-O e5 Nd5
1551,1860,black,1200+5,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 a3 a6
1729,1768,white,180+0,e4 e6 Nf3 c6 d4 d5 exd5 exd5 c4 Nf6
1776,1785,black,60+1,c4 e5 Nc3 Bc5 e4 d6 Nd5 Ne7 d3 O-O
1446,1521,black,180+2,e4 e5 Bc4 Bc5 Nf3 Nc6 c3 Nf6 d4 exd4
1850,1803,black,60+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O
1939,1959,white,60+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 d6
1938,1884,black,60+0,c4 e5 e3 Nf6 Nc3 e4 d4 Bb4 Qb3 Bxc3+
2038,1799,draw,420+0,d4 d5 e3 e6 f4 c5 c3 Nc6 Nf3 Nf6
1436,1185,black,180+2,e4 c5 Bc4 d6 Nf3 h6 e5 d5 Bb5+ Nd7
1752,1842,black,420+5,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 O-O
1409,1416,black,120+1,d4 e6 Nf3 d5 Nc3 Nf6 e3 Bb4 Bd2 Nc6
1757,1514,black,300+3,d4 d5 c4 Nf6 Nf3 e6 Nc3 c5 e3 Nc6
1972,1397,white,0+2,e4 e5 Nc3 Nc6 Nf3 d6 d4 exd4 Nxd4 Nxd4
1493,1934,black,420+5,e4 Nf6 d3 g6 Nf3 Bg7 g3 O-O Bg2 c5
1946,1803,white,300+2,d4 e6 c4 d6 Nc3 Bd7 e4 Nc6 Nf3 a6
1815,1838,black,60+0,e4 e5 Nf3 Nf6 Nxe5 Qe7 d4 d6 Nd3 Qxe4+
1988,2142,black,60+0,e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 h4 h6
1897,1926,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nf6 Nf3 g6
1540,1613,white,240+0,e4 b6 d4 Bb7 Nc3 g6 Nf3 Bg7 Be3 e6
1401,1157,white,900+0,e4 e5 Qh5 Nf6 Qxe5+ Be7 Qg3 Nxe4 Qxg7 d5
1506,1785,white,120+0,e4 e6 d4 d5 Nd2 Nf6 Bd3 dxe4 Nxe4 Be7
1651,1661,black,240+0,d4 g6 c4 Bg7 e3 Nc6 Nf3 a6 a3 d6
1758,1606,white,300+8,e4 c5 b4 b6 b5 Bb7 Nc3 d6 Bb2 e5
1396,1973,black,0+2,e4 c5 d3 Nc6 Nf3 Nf6 Nc3 e6 Be2 Be7
1940,1959,white,60+0,e4 Nc6 d4 e5 d5 Nce7 f4 Ng6 f5 N6e7
1586,1864,black,60+15,d4 d5 c4 e6 c5 Nf6 Nf3 Nc6 Bg5 b6
1560,1283,white,180+0,d4 d5 Nc3 Nf6 Bf4 g6 Nb5 Na6 a3 c6
1267,1271,white,300+5,e4 d6 Nc3 g6 d4 Bg7 f4 Nc6 Be3 e5
1566,1437,white,900+0,c4 e5 a3 c5 e4 a5 Nf3 d6 Nc3 Bg4
2032,2012,draw,300+0,d4 Nf6 Bg5 Ne4 Bf4 c5 Nd2 Nf6 dxc5 Qa5
1578,1700,black,300+5,e4 c5 Nf3 Nc6 Bb5 Qb6 Nc3 Nd4 Bc4 g6
1491,1475,white,300+5,e4 c5 d4 e6 dxc5 Bxc5 Nc3 f5 Na4 Bb4+
1756,1754,black,180+0,d4 Nf6 c4 d5 Nc3 e6 e3 c5 dxc5 Bxc5
1425,1697,black,300+0,d4 Nf6 Nc3 d5 Nf3 e6 Bg5 Be7 Bxf6 Bxf6
2148,1979,white,60+0,d4 e6 Nf3 d5 Bf4 Nf6 e3 Bd6 Bg5 Nbd7
1395,1306,black,0+1,e4 b6 Nf3 Bb7 d3 g6 c3 Bg7 Be2 e6
1848,1805,black,60+0,c4 Nf6 Nc3 g6 d4 Bg7 e4 d6 Nf3 O-O
1974,1550,black,120+0,e4 c5 d4 cxd4 c3 Nf6 e5 Nd5 Nf3 d6
1914,1910,white,60+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bb4 O-O Bxc3
1607,1762,black,420+1,e4 e5 f4 exf4 Nf3 Nc6 d4 d5 e5 Bf5
1947,1951,white,60+0,c4 e5 g3 f5 Bg2 Nf6 d4 e4 Nc3 d5
1537,1437,white,180+2,d4 e6 c4 c5 Nc3 cxd4 Qxd4 Nc6 Qd1 Nf6
1505,1635,black,240+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bd6
1194,1406,black,900+0,e3 e5 Bd3 d5 Nf3 e4 Nd4 exd3 cxd3 Nf6
1321,1379,white,0+1,e4 e5 Nf3 Nc6 Nc3 Nd4 d3 Nxf3+ Qxf3 Nf6
1554,1669,white,240+0,e4 e5 Nf3 Nc6 Nc3 Nd4 d3 d6 Ne2 Nxf3+
1179,1291,black,1200+10,e4 e5 Nf3 g6 Nxe5 Qh4 Nf3 Qxe4+ Be2 Nf6
1420,1956,black,180+1,e4 e5 Nf3 Nf6 d3 Nc6 Bg5 Be7 Bxf6 Bxf6
1451,1481,black,240+1,d4 d5 a3 e6 Nf3 h6 e3 c5 c3 cxd4
1744,1598,white,240+0,e3 b6 d3 Bb7 b3 g6 Bb2 Nf6 e4 Bg7
1970,2155,black,60+0,e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 h4 h6
1618,1169,white,0+1,d3 d5 Nc3 c6 Bd2 e6 Nf3 a6 e3 h6
1364,1335,black,0+1,e4 g6 d4 Bg7 Nf3 b6 Nc3 Bb7 e5 e6
1418,1522,black,180+2,e4 e5 Bc4 Nc6 Nf3 Be7 d3 Nf6 Ng5 O-O
1817,1836,white,60+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 g6
2126,1925,white,60+0,d4 d5 Nf3 Nf6 e3 Bf5 b3 c6 Bb2 Nbd7
1590,1865,black,300+0,d3 e5 e3 d5 a3 Nf6 h3 Nc6 b3 Bd7
1634,1288,white,60+2,e4 g6 Nf3 Bg7 Bc4 e5 d4 exd4 Nxd4 Nh6
1619,1167,white,0+1,d4 d5 e3 c6 Nf3 a6 Be2 Nf6 Nc3 Ne4
1940,1958,white,60+0,e4 Nf6 d4 Nxe4 Nc3 d5 f3 Nxc3 bxc3 Nc6
1348,1350,black,0+1,e4 e5 Nf3 Nc6 Nc3 Nd4 d3 Nxf3+ Qxf3 d6
1378,1427,white,660+6,e4 e5 Nf3 Nf6 d3 Bb4+ Bd2 Bd6 Bg5 h6
1570,1290,white,180+0,d4 d5 Nc3 Bf5 Bf4 e6 a3 Be7 Nb5 Bg5
1553,1614,black,300+5,e4 c5 Bc4 Nc6 c3 Qc7 d3 e6 Qe2 Nf6
1746,1489,white,300+3,d4 e6 c4 c5 e3 cxd4 exd4 d6 Nf3 Na6
1824,1828,white,60+0,d4 Nf6 Bg5 g6 e4 Bg7 e5 Nh5 g4 f6
1621,1318,white,60+0,d4 d5 e3 e6 Nf3 Nf6 Bd3 c6 O-O Bd6
1530,1672,black,180+0,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 a6 d3 Bb4
1500,1363,black,600+8,e4 e5 c3 Nc6 Nf3 d6 d4 exd4 cxd4 f5
1600,1951,white,120+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 e6
1920,1868,black,60+0,e4 e6 Nf3 d5 e5 f6 exf6 Nxf6 d4 c5
1796,1953,black,300+2,e4 e5 Bc4 Nf6 d3 h6 Nf3 Nc6 O-O Bc5
1569,1629,white,240+0,e4 e5 Nf3 Nf6 Nc3 d5 d4 dxe4 dxe5 exf3
1531,1689,black,600+5,e3 c5 Qh5 d6 Bc4 e6 Nc3 Nf6 Qd1 Be7
2161,1962,white,60+0,d4 e6 Nf3 d5 Bf4 Bd6 Bg5 Nf6 e3 c5
1947,1951,white,60+0,Nf3 d5 b4 Nc6 Bb2 Nxb4 e3 f6 c4 c6
1363,1336,black,0+1,e4 b6 d3 Bb7 f3 g6 Nc3 Bg7 Nge2 e6
1817,1835,white,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1745,1880,black,180+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7
1511,1624,white,300+2,e4 e5 Nf3 Nc6 Bc4 h6 d4 Bd6 dxe5 Bxe5
1523,1629,black,300+0,e4 e5 Nf3 Nf6 Nc3 Nc6 d3 d6 Be2 Be6
1564,1425,black,600+7,e4 e5 Nf3 f5 Nxe5 Bc5 exf5 Bxf2+ Kxf2 Qh4+
1408,1471,black,120+0,d4 d5 f3 Nf6 h4 Nc6 g4 e5 g5 Nd7
1641,1680,black,240+0,d4 g6 c4 Bg7 e4 d6 Nf3 Bd7 a4 e6
1367,1458,black,420+3,e4 e5 d4 d6 d5 c6 c4 cxd5 cxd5 Qa5+
1409,1979,black,1800+2,d4 d5 e3 Nf6 c4 c5 Nc3 cxd4 exd4 g6
1349,1349,black,0+1,e4 e5 Nf3 Nc6 d3 d6 Be2 h6 O-O Be6
1955,1907,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nf6 Nf3 g6
1731,1430,white,600+0,e4 e5 Bb5 Nf6 d3 Bc5 Bg5 h6 Bxf6 Qxf6
1816,1705,white,480+0,d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 b3 Nc6
1492,1441,black,240+1,d4 d5 e3 e6 h3 a6 c4 c6 c5 b6
1636,1711,black,120+1,e4 e5 Nf3 d6 Bc4 Nc6 h3 Be6 Bxe6 fxe6
1792,1097,white,300+0,e4 e5 d4 d6 Nf3 Nc6 dxe5 dxe5 Bd3 g6
1497,1642,white,240+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 dxe5 Nxe5
1362,1337,black,0+1,d4 b6 e3 Bb7 Bc4 g6 a3 Bg7 Qd3 Bxg2
2159,1626,white,1200+20,e4 e5 Bc4 Nf6 Nc3 Bc5 Nf3 d6 a3 Bg4
1929,1647,white,120+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4
1511,1619,black,60+0,e4 c5 Nf3 d6 Bc4 e6 Nc3 Nc6 O-O Nf6
1824,1829,black,60+0,d4 Nf6 Bg5 g6 Qd2 Bg7 Bh6 O-O Bxg7 Kxg7
1918,1738,black,180+0,e4 e6 Nc3 d5 exd5 exd5 g3 Qe7+ Qe2 Be6
1532,1740,draw,300+3,e4 c5 Nc3 d6 f4 e5 Nf3 Nc6 Bc4 Nf6
2132,1958,white,60+0,d4 d5 Nf3 Nc6 e3 Bg4 b3 e5 h3 Bxf3
1883,1585,white,300+13,e4 e5 Nf3 d6 Nc3 c6 Bc4 b5 Bb3 b4
1586,1737,black,300+0,d3 e5 e3 d5 a3 Nf6 h3 Bd6 b3 c5
1350,1348,black,0+1,e4 e5 Nf3 d6 d4 a6 d5 h6 c4 f6
1960,1790,draw,300+2,d4 e6 c4 d6 Nc3 Bd7 e4 Nc6 Nf3 a6
1630,1467,white,180+3,e4 e5 Nf3 d6 Nc3 Nf6 h3 c6 a3 d5
1580,1958,black,300+0,d3 e5 e3 Nf6 a3 d5 h3 Bd6 b3 O-O
1911,1868,black,480+8,d4 d5 c4 e6 e3 Nf6 Nf3 a6 Nc3 dxc4
1361,1338,white,0+1,d4 b6 e3 Bb7 h3 g6 a3 Bg7 f3 e6
1898,1967,white,60+0,c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O
1570,1560,white,60+15,d4 b6 c4 g6 Nf3 Na6 g3 e6 Bg2 d6
1513,1399,black,120+0,d4 d5 Nf3 f6 Nbd2 c6 c4 e6 cxd5 exd5
1578,1298,white,180+0,d4 d5 Nc3 Nc6 Bf4 e6 Nb5 Bd6 Qd2 Bxf4
1717,1384,white,180+3,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6
1610,1454,white,180+1,e4 g6 f4 Bg7 f5 e6 fxg6 Qh4+ Ke2 Qxe4+
1647,1594,black,120+0,e3 e5 g3 d6 Bg2 Nd7 Nf3 c6 O-O Be7
1549,1442,black,600+7,e4 c6 Nf3 d5 e5 e6 d4 c5 Bg5 Be7
1839,1813,black,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1803,1514,black,600+8,d4 g6 c4 d5 cxd5 Qxd5 Nc3 Qa5 e4 e5
1327,1372,black,0+1,e4 e5 Nf3 d6 Nc3 a6 Bc4 h6 O-O Be6
1686,1769,black,540+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Bc5 Nxf7 Bxf2+
1636,1753,black,300+0,e4 e6 d4 d5 exd5 exd5 Nf3 Nc6 Be2 Nf6
1500,1145,white,720+8,d4 d5 e3 c5 c4 dxc4 Bxc4 cxd4 Qb3 Be6
1582,1655,black,240+0,e4 f5 exf5 Nf6 Nc3 d5 d4 Bxf5 f4 e6
1382,1317,white,0+1,e4 b6 f3 Bb7 d4 g6 d5 Bg7 c3 d6
1616,1515,black,120+2,e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4 Nxd4 Nxd4
1720,1682,black,120+1,d4 c6 e3 d5 Nf3 Nd7 Bd3 Qc7 O-O e5
1638,1934,white,120+0,e4 c5 c4 Nc6 Nc3 g6 Nge2 Bg7 g3 e6
1935,1734,black,420+5,d4 d5 c4 c6 Nc3 Nf6 Nf3 g6 g3 Bg7
1503,1185,black,420+2,b3 e5 Bb2 Nc6 e3 a6 g3 d5 f4 e4
1950,1911,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nf6 Nf3 g6
1631,1678,black,240+0,d4 d5 c4 e6 e3 Nf6 c5 Nc6 Nf3 Bd7
1268,1500,black,300+5,e3 e6 Nf3 Bc5 h3 d6 d4 Bb6 Be2 Nf6
1572,1500,black,300+5,e4 e5 Nf3 Nc6 Bb5 g6 Bxc6 dxc6 d3 Bg7
1690,1612,black,180+0,e4 e5 Bc4 Nc6 a3 Nf6 d3 Na5 Ba2 c6
1825,1828,white,60+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O
1840,1648,white,120+6,e4 e6 Nc3 Ne7 d4 a6 Bd3 b5 Be3 c6
1287,1625,black,0+1,d3 e6 e3 d5 f3 Nf6 Qd2 Be7 Nc3 b6
1498,1373,black,600+8,h3 e5 e4 Nf6 Nf3 Nxe4 Nxe5 Nxf2 Kxf2 Bc5+
1784,1812,white,600+8,d4 g6 c4 Bg7 e4 d6 Nc3 Nf6 Nf3 O-O
1308,1392,black,0+1,e4 e5 Nf3 d6 Nc3 a6 Bc4 h6 O-O Be6
1577,1741,black,300+0,d3 g6 e3 Nf6 a3 Bg7 b3 d6 Bb2 O-O
1420,1167,white,600+1,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 d6
1801,1795,black,180+2,e4 c6 Nf3 d5 e5 e6 d4 c5 c3 Nc6
1401,1299,white,0+1,d4 g6 e3 Bg7 c4 b6 Nc3 Bb7 f3 e6
1751,1604,white,300+3,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 e4 O-O
1901,1963,black,60+0,d4 d5 Nf3 e6 g3 Nf6 Bg2 Bd6 O-O O-O
1505,1377,white,300+3,e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 dxe5 Nxe5
1464,1503,black,300+5,e4 e5 d4 d6 Nf3 Nc6 d5 Nce7 Bb5+ c6
1419,1392,black,180+1,e4 e6 d4 b6 e5 Bb7 Nf3 Bb4+ c3 Be7
1530,1840,black,480+5,e4 e5 Nf3 Nc6 c3 Bc5 d4 exd4 cxd4 Bb4+
1413,1453,white,120+0,d4 d5 f3 Nf6 h4 Nbd7 g4 c5 g5 Nh5
1291,1409,black,0+1,e4 e5 Nf3 d6 Nc3 h6 Bc4 a6 O-O Be6
1913,1680,white,120+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 e6
1747,1484,white,300+4,b3 e6 Bb2 Bc5 Bxg7 Qh4 g3 Qe4 Nf3 Nf6
1500,1381,black,180+3,h3 c6 a3 d5 d4 Bf5 b4 e6 Nc3 Bd6
1629,1543,white,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 d6
1417,1283,black,0+1,e4 b6 f3 Bb7 d4 g6 d5 Bg7 c3 d6
1604,1399,white,120+0,e4 e5 f4 Nc6 Nf3 exf4 Bc4 d6 d4 h6
1299,1402,black,0+1,e4 e5 Nf3 d6 Nc3 a6 Bc4 h6 O-O Ne7
1664,1602,white,120+2,d4 d5 e3 e6 f4 Nf6 Nf3 c5 Be2 cxd4
1465,1754,black,600+10,e4 e6 c3 Nf6 d3 c6 g4 d5 e5 Nfd7
1410,1291,black,0+1,e3 g6 d4 Bg7 Nf3 e6 Bd2 Ne7 Bc3 O-O
1573,1500,black,240+0,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 Nf6 Bxc6 dxc6
1918,1892,white,60+0,e4 d5 Nc3 d4 Nce2 c5 Nf3 Nc6 Ng3 g6
1965,1697,black,60+1,c4 e5 Nc3 Bc5 e3 Nf6 d4 exd4 exd4 Bb4
1138,1560,white,720+8,d4 f6 Nc3 e6 e4 c5 Nf3 cxd4 Nxd4 e5
1292,1369,white,1200+10,e4 c5 Nf3 Nf6 g3 Nxe4 Bg2 e5 Nxe5 d5
1578,1617,white,1800+0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Nf3 e6
1622,1533,white,240+0,d4 Nf6 c4 g6 Nf3 d6 e3 Bg7 b4 c5
1913,2012,white,240+1,e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O e5
2030,1719,white,420+0,d4 Nf6 f4 e6 e3 b6 Bd3 Bb7 Nf3 g6
1589,1261,white,300+5,d4 d5 e3 c6 c4 g6 Nc3 h5 Nf3 Nf6
1888,1435,white,300+13,e4 c5 Nf3 d6 Nc3 a6 Bc4 h6 d3 e5
1678,1751,black,540+0,e4 c5 Bc4 e6 Nf3 d5 exd5 exd5 Qe2+ Be6
1444,1744,black,120+0,d4 e6 e4 d5 exd5 exd5 Nf3 Nf6 Bd3 Be7
1408,1425,white,120+0,d4 d5 Nf3 f6 c4 c6 cxd5 cxd5 Nc3 e6
1544,1598,black,300+5,e4 e5 Bc4 Bc5 c3 Nc6 h3 Nf6 d3 h6
1306,1395,black,0+1,e4 e5 Nf3 d6 Nc3 Nc6 Bc4 a6 O-O b5
1570,1475,white,300+0,d3 e5 e3 d5 a3 c5 b3 f5 Bb2 Nc6
1161,1768,black,300+8,d4 g6 e4 d6 Nf3 Bg7 Nc3 Nc6 a4 Bg4
1424,1430,white,600+1,e4 c5 e5 e6 Nf3 b6 Bc4 Bb7 O-O f6
1882,1930,white,60+0,c4 c5 Nf3 Nc6 g3 Nf6 Bg2 e6 O-O d5
1676,1627,white,180+0,e4 e5 Nf3 Nc6 Bc4 h6 a3 d6 d3 Be6
1386,1328,black,600+8,h3 d5 f4 e6 Nf3 Nf6 e3 Bd6 c3 Nc6
1403,1297,black,0+1,e4 g6 f3 Bg7 c3 b6 d4 Bb7 Ne2 e6
1458,1376,white,1200+10,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 g6
1538,1643,white,120+6,e4 e6 d4 Ne7 Nc3 a6 e5 c6 f4 g6
1574,1608,white,720+10,e4 c6 Bc4 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Qxd7
1747,1500,black,240+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bg5 h6
1618,1686,black,180+0,d4 b6 Nf3 Bb7 Nc3 h6 e4 e6 Bd3 Bb4
1495,1524,black,420+0,e4 e5 Bc4 Nf6 Nf3 Bc5 Nxe5 d5 exd5 O-O
1311,1388,black,0+1,e4 e5 Nf3 d6 d4 a6 d5 b6 c4 c6
1282,1485,white,420+2,e4 c5 d4 b6 d5 d6 Nc3 e6 Bb5+ Bd7
1397,1303,black,0+1,e3 b6 d4 Bb7 f3 g6 e4 Bg7 d5 e6
1752,1440,white,120+0,e4 e6 Nc3 d5 exd5 e5 d4 exd4 Qxd4 Nf6
1500,1484,black,300+8,e4 c5 Nf3 Nc6 Bc4 d6 O-O Bg4 h3 Bh5
1587,1420,white,180+0,d4 d5 Nc3 e6 a3 Nf6 Bf4 a6 Be5 Be7
1916,1894,white,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1734,1751,black,300+3,d4 b5 e4 Bb7 f3 b4 Bc4 e6 Ne2 a5
1404,1406,white,180+1,e3 e5 b3 d5 Bb2 e4 d3 exd3 Qxd3 Bb4+
1971,2039,white,180+0,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 b6 e3 Bb7
1564,1609,black,240+0,e4 e5 Nf3 Nc6 Bc4 h6 d4 Nf6 dxe5 Nxe4
1629,1461,white,60+0,d4 d5 e3 Nc6 Nf3 Bf5 Bd3 Qd7 Bxf5 Qxf5
1413,1447,black,120+0,d4 d5 f3 c5 h4 cxd4 Qxd4 Nf6 Qd1 e5
1630,1723,black,480+3,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 e3 Bg4
1549,1696,black,240+0,e4 b6 d4 Bb7 d5 h6 Nc3 Nf6 f3 e6
1592,1673,black,120+2,e4 e6 d4 Ne7 Nf3 Ng6 c4 Be7 Bd3 O-O
1507,1500,black,600+10,d4 e6 e4 d5 e5 c5 c3 Nc6 Nf3 Qb6
1317,1383,white,0+1,e4 e5 Nf3 d6 Nc3 a6 Bc4 h6 O-O b5
1736,1790,white,240+0,e4 e5 Nf3 d6 Bc4 Nd7 O-O Be7 d4 Ngf6
1660,1755,black,240+2,d4 d5 c4 c6 Nc3 Nf6 Nf3 Bg4 Ne5 Nbd7
1527,1422,white,480+5,e4 c6 e5 Nh6 d4 d6 Nf3 c5 d5 c4
1370,1330,white,0+1,e4 b6 f3 Bb7 d4 g6 d5 Bg7 c3 e6
1760,1844,black,1800+0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 h6
1575,1669,white,540+0,d4 d5 c4 Nf6 Nc3 a6 Qc2 dxc4 Nf3 b5
1636,1455,black,60+0,d3 e5 e3 Nf6 Nf3 Bc5 Nxe5 Nc6 Nxc6 dxc6
1884,1927,white,60+0,d4 Nf6 Nf3 e6 c4 c5 Nc3 cxd4 Nxd4 Nc6
1914,1896,black,60+0,e4 c5 Nc3 d6 Nf3 Nf6 d4 cxd4 Nxd4 a6
1491,1411,black,900+0,e4 e5 Bc4 Nf6 Nf3 Nxe4 O-O d5 Bb3 Bd6
1320,1380,white,0+1,e4 e5 Nf3 d6 Bc4 Nc6 Nc3 Nd4 O-O Nxf3+
1974,1911,white,60+0,e4 d5 exd5 Nf6 Nc3 c6 dxc6 Nxc6 Nf3 e5
1437,1759,black,120+0,c4 e6 d4 Nf6 e3 d5 Nf3 c6 cxd5 exd5
1367,1175,white,120+0,e4 d6 Nf3 g6 d4 Bg7 c3 e5 Nbd2 Nc6
1753,1838,white,60+0,e4 e6 f4 c5 Nf3 Nc6 Bb5 d5 Bxc6+ bxc6
1477,1403,black,120+0,d4 d5 Nf3 e6 Nbd2 c5 c3 c4 b3 b5
1367,1333,white,0+1,e4 g6 f3 Bg7 d4 e6 c3 Ne7 d5 O-O
1563,1632,black,300+5,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d3 f6
1723,1724,black,180+0,d4 d5 b3 e6 Bb2 Nf6 a3 c5 f3 Nc6
