white_elo,black_elo,result,time_control,opening_moves
1378,1531,black,300+4,e4 g6 d4 Nf6 Bd3 Bg7 Be3 d6 Nf3 b6
1915,1884,white,60+0,e4 e5 d4 exd4 c3 Nc6 Nf3 dxc3 Bc4 h6
1390,1442,black,60+12,Nf3 d5 d4 Nc6 c3 Nf6 Nbd2 Bg4 Ne5 Nxe5
1584,1709,black,300+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 c6 d3 Bf5
1772,1647,black,60+0,e4 c5 c4 g6 Nc3 Bg7 d3 e6 h3 Ne7
1875,1926,black,60+0,d4 d5 c4 e6 Nc3 dxc4 e4 Nf6 Bxc4 Bb4
1539,1689,black,240+0,e4 e5 Qh5 Nc6 Bc4 Qe7 c3 Nf6 Qh4 d6
1139,1690,black,360+8,d4 g6 c4 Bg7 Nf3 Nf6 e3 b6 Bd3 Bb7
1584,1508,white,300+0,e4 e6 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 d4 c5
1556,1637,white,600+1,e4 a6 d4 b5 c4 c6 Nf3 e6 a3 b4
1511,1581,black,60+2,d4 d5 c4 e5 Nc3 dxc4 d5 Nf6 e4 Bb4
1504,1364,black,300+0,d4 g6 Nf3 Bg7 g3 b6 Bg2 Bb7 O-O e6
1505,1621,white,120+0,e4 e5 Nf3 Nc6 Nc3 Bb4 d3 h6 Bd2 Nf6
1298,1647,black,420+4,d4 d5 Nc3 c5 e4 dxe4 dxc5 Qxd1+ Nxd1 e5
1592,1500,black,300+0,e4 Nc6 Nf3 Nh6 d4 d5 e5 Bf5 Bb5 a6
1508,1166,white,120+0,e4 g6 f3 Bg7 Nc3 Nh6 Nge2 O-O Ng3 b6
1622,1600,black,120+2,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6
1538,1736,white,300+8,e4 c5 Nf3 d6 Bb5+ Bd7 Nc3 g6 O-O Bg7
1493,1424,white,1200+8,c4 c5 e4 e5 Bd3 d6 Nf3 Nc6 Nc3 a6
1333,1447,black,240+0,d4 d5 Bf4 e6 e3 c5 Bb5+ Nd7 Nf3 a6
1662,1758,white,60+0,c4 e5 Nf3 d6 e4 c5 Nc3 Nc6 d3 f5
1720,1698,white,60+0,d4 c5 d5 e5 e4 f5 exf5 d6 Qh5+ g6
1349,1520,black,900+5,e3 c5 Nf3 e6 Bc4 Nf6 O-O a6 Nc3 Nc6
1936,1866,black,60+0,e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nc3 c6
1672,1656,black,120+2,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Nc6
2034,1796,white,300+8,e4 e5 f4 exf4 Nf3 Be7 Bc4 Bh4+ Kf1 Ne7
1700,1619,white,180+0,Nc3 d5 e3 e6 Bb5+ c6 Ba4 Nf6 Nf3 b6
1473,1668,black,120+6,e4 e5 Bc4 c6 c3 d5 exd5 cxd5 Bb5+ Bd7
1904,1716,white,300+13,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 h6 d3 Bc5
1865,1814,white,180+2,d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Nbd7
1538,1590,white,900+8,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6
1384,1451,white,60+12,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 Nf6 d3 a6
1235,1284,black,180+10,e4 d5 Nc3 dxe4 Nxe4 Qd5 d3 Qd4 Nf3 Qb4+
1773,1647,draw,300+8,e4 d6 d4 Nf6 Nc3 Nbd7 Be3 e5 d5 Be7
1651,1500,white,180+0,d4 g6 Nc3 Bg7 Bf4 Nh6 Nb5 d6 Qd2 e5
1605,1520,white,120+0,e4 e5 Bc4 d6 c3 Be7 Nf3 Nf6 d3 O-O
1754,1970,black,240+0,e4 e5 d4 exd4 Nf3 Nc6 Bc4 Nf6 e5 d5
1741,1705,white,540+9,d4 g6 c4 Bg7 Nf3 d6 e3 c5 Nc3 Nc6
1731,1788,white,60+0,d4 e5 d5 d6 e4 c6 c4 Nf6 Nf3 Be7
1691,1500,white,360+8,d4 d6 d5 Nf6 c4 e6 Nc3 Be7 e4 exd5
1695,1477,black,240+0,d4 b6 Nf3 Bb7 e3 g6 Be2 Bg7 O-O Nf6
1878,1922,white,60+0,d4 d5 c4 c5 Nc3 dxc4 d5 e6 e4 exd5
1744,1676,white,60+0,e4 c5 c4 Nc6 Nc3 e6 d3 Nf6 f4 d6
1500,1995,black,300+10,e4 c6 d4 d5 exd5 cxd5 Nc3 Nc6 Bb5 Nf6
1519,1177,white,600+20,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bxf3 Qxf3 f6
1453,1563,black,600+10,e4 e5 Nc3 Nf6 d3 Bc5 Be3 Bxe3 fxe3 d6
1047,1067,black,120+0,Nf3 Nc6 Ng5 d6 e3 Bf5 Qf3 Qd7 Bc4 Na5
1896,1212,white,120+0,e4 e5 f4 d5 Nf3 dxe4 Nxe5 Qe7 Bc4 Be6
1829,1599,white,300+15,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Bd7
1748,1826,black,900+8,Nf3 Nc6 g3 e5 e4 Nf6 d3 d6 Bg2 Be7
1447,1619,black,600+0,f4 b6 e4 Bb7 d3 e6 Nf3 Bb4+ Nc3 Bxc3+
1909,1890,black,60+0,e4 e5 d4 exd4 c3 Bc5 cxd4 Bb4+ Bd2 Bxd2+
1499,2009,black,180+0,e4 c5 Nc3 e6 Bb5 a6 Bc4 Nf6 e5 Ng8
2191,1858,white,240+0,Nc3 e6 e4 d5 e5 d4 Nce2 c5 Ng3 Nc6
1752,1066,white,120+1,e4 e5 Bc4 Nf6 Nf3 Nc6 d3 Nd4 Ng5 h6
1590,1502,black,60+2,a3 c6 c4 d5 cxd5 cxd5 d3 Nf6 e3 e5
1775,1842,white,120+0,e4 b6 f4 Bb7 d3 c5 Nf3 Nc6 g3 e6
1383,1489,black,300+0,b3 e5 Bb2 d6 e3 Nf6 Bd3 Be7 Nc3 O-O
1536,1518,white,120+0,e4 e6 f4 d5 exd5 exd5 Nf3 Nf6 Bb5+ Bd7
1511,1614,black,120+0,e4 e5 Nf3 Nc6 Nc3 Bb4 Bb5 d6 Bxc6+ bxc6
1369,1416,white,360+10,e4 e5 Nf3 d6 Bb5+ c6 Ba4 h6 O-O Nf6
1039,1789,white,720+0,e4 c5 Nf3 a6 d4 cxd4 Nxd4 Nc6 Be3 e5
1411,1542,black,900+0,e4 e5 Nf3 Bc5 Bc4 d6 Ng5 Qxg5 O-O Bh3
1430,1259,white,180+2,e4 e5 Nf3 Nc6 Nc3 Nf6 a3 d5 exd5 Nxd5
1557,1756,black,300+5,e4 e6 Bc4 d5 exd5 exd5 Bb3 c5 d4 b6
1667,1563,white,60+0,f4 d5 e4 e6 e5 b6 Nf3 c5 d4 c4
1264,1708,black,180+0,e4 e5 d3 Nc6 c4 Bb4+ Bd2 Bxd2+ Qxd2 Nf6
1547,1524,white,300+0,e4 e5 d3 Nf6 h3 Bc5 Nf3 O-O Be2 h6
1211,1269,black,120+0,e4 c5 Bc4 e6 Nf3 Nc6 c3 a6 d4 b5
1222,1897,black,120+0,e4 e6 d4 d5 exd5 exd5 Bb5+ c6 Be2 Nf6
1550,1429,white,420+0,e4 c5 d4 d6 dxc5 dxc5 Qxd8+ Kxd8 f4 Nc6
1354,1063,white,180+6,e3 Nf6 d4 d5 a3 Bg4 Be2 Bf5 Bf3 e6
1691,1716,black,300+0,e4 d5 e5 d4 Nf3 Bf5 Bc4 e6 O-O Bc5
1901,1898,black,60+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bg5 O-O
1670,1660,white,120+2,d4 b5 Nf3 Bb7 e3 a6 c4 bxc4 Bxc4 e6
1680,1611,black,240+0,d4 b6 Nf3 Bb7 e3 g6 Be2 Bg7 O-O Nf6
1753,1768,black,120+0,e4 e6 c4 d5 Nc3 dxe4 Nxe4 b6 d4 Bb7
1669,1612,white,300+0,c4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6
1630,2034,white,180+0,e4 c5 Nf3 e6 Nc3 d5 Bb5+ Bd7 Bxd7+ Qxd7
1494,1292,white,600+8,d4 d5 Nf3 b6 Nc3 Bb7 b3 Na6 Ba3 Qd7
2069,2055,white,120+0,d4 e6 c4 d5 Nc3 Nf6 e3 Be7 a3 O-O
1593,1763,white,300+0,e4 c5 Nf3 d6 Bb5+ Nc6 Bxc6+ bxc6 O-O e6
1651,1431,white,300+0,e4 e5 Bc4 Nf6 Nc3 c6 Nf3 d6 a3 b5
1875,1639,white,180+2,d4 e6 c4 Bd6 Nc3 Bb4 Qc2 Bxc3+ bxc3 Ne7
1582,1350,white,300+0,e4 e5 Nf3 Nf6 d3 Nc6 Bg5 h6 Bxf6 Qxf6
1909,1891,white,60+0,e4 e5 d4 exd4 c3 Bc5 Bc4 Ne7 cxd4 Bb4+
1503,1576,white,120+0,e4 e6 Nf3 c5 Bc4 a6 e5 b5 Be2 Nc6
1548,1364,black,900+0,e4 g6 Bc4 Bg7 Qf3 f6 b3 e6 Bb2 Ne7
1804,1934,black,420+0,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 d6 e3 O-O
1535,1674,white,60+0,e4 c5 d3 e6 Nc3 Nf6 g3 Nc6 f4 Be7
1881,1919,white,60+0,d4 d5 c4 dxc4 Nc3 e6 e4 Nf6 Bxc4 Bb4
1828,1500,white,60+1,e4 c5 f4 d6 Nf3 e6 d4 cxd4 Nxd4 Nc6
1500,1570,white,1200+5,e4 e5 Nf3 Nc6 d3 Bc5 Nc3 Nf6 Be3 b6
1694,1668,white,240+0,e4 e5 Qh5 Qe7 Bc4 Nf6 Qh4 d6 d3 Nc6
1613,1710,black,180+0,e4 e5 Nc3 Nc6 Bc4 d6 d3 Be6 Bb3 Bxb3
1601,1698,white,600+0,d4 c5 dxc5 e6 b4 Nc6 a3 Qc7 Nf3 Nf6
1723,1446,white,180+0,d4 b6 Nc3 Bb7 Bf4 e6 Nb5 c6 Nc7+
1481,1734,black,300+0,d4 Nf6 Nf3 e6 e3 b6 Nc3 Bb7 Be2 Be7
1578,1528,white,900+5,e4 c5 c4 e5 h3 Nc6 Nf3 Nf6 d3 Be7
1551,1533,black,840+4,e4 e5 Bc4 Nf6 Nc3 Bc5 h3 O-O Nf3 c6
1346,1437,black,60+8,c4 b6 Nc3 Bb7 e4 e6 Nf3 Bb4 Qb3 Bxc3
1696,1614,white,360+8,d4 d5 c4 dxc4 a4 Nf6 e3 e6 Bxc4 Be7
1790,2040,black,300+8,b3 d5 Bb2 e6 g3 Nf6 Bg2 Be7 h3 O-O
1641,1557,black,300+0,b3 e5 Bb2 d6 f3 h6 e4 Nf6 Nc3 a6
1660,1585,white,60+0,Nf3 d5 d4 e6 c4 c6 Nc3 Nf6 e3 Nbd7
2024,1788,draw,120+0,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 e6 Bd3 Be7
1517,1562,black,120+0,e4 c5 Nf3 d6 Nc3 a6 d4 cxd4 Nxd4 e6
1556,1705,black,300+8,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 d4 exd4
1290,1230,black,300+1,e4 e5 Nf3 Nf6 Nxe5 Bd6 Nxf7 Kxf7 Bc4+ Kf8
1300,1387,white,480+2,e4 e5 Qf3 f6 Ne2 d5 d4 dxe4 Qxe4 Nc6
1764,1500,black,180+0,d4 Nf6 Nc3 d5 Bf4 Bf5 Nb5 Na6 a3 c6
1855,2194,black,240+0,d4 Nc6 c4 e5 d5 Nce7 Nc3 Ng6 e4 Bc5
1634,1488,white,120+0,e4 e6 Nf3 d5 Nc3 Ne7 d4 Ng6 Bd3 c5
1892,1907,black,60+0,d4 e5 d5 d6 c4 f5 Nc3 Nf6 Bg5 Be7
1437,1334,white,180+2,e4 d5 exd5 Qxd5 c4 Qd8 Nf3 Bg4 Be2 Bxf3
1824,1719,black,180+0,e4 e5 d3 Nc6 f4 d6 Nf3 Bg4 Be2 Bxf3
1832,1778,black,120+0,g3 Nf6 Bg2 g6 d3 Bg7 c3 O-O e4 e5
1524,1661,black,600+10,e4 e5 f4 exf4 Nf3 d5 Nc3 dxe4 Nxe4 Bd6
1500,1590,black,300+8,d4 d5 g3 Nf6 Bg2 c6 Nh3 Bxh3 Bxh3 e6
1497,1665,black,180+0,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O e6
1802,1764,white,900+8,f4 d5 Nf3 Bf5 e3 Nc6 d3 Nf6 Be2 h6
1559,1669,white,60+0,e4 c5 d3 e6 g3 Nc6 f4 d5 Bg2 d4
1742,1731,white,60+0,e4 e5 c4 Nc6 Nc3 Bc5 d3 d6 h3 Nge7
2198,1982,white,300+0,e4 e5 Nf3 Nc6 d4 exd4 c3 d5 exd5 Qxd5
1918,1882,white,60+0,e4 e5 d4 exd4 c3 dxc3 Bc4 Be7 Nf3 Nf6
1135,1231,white,300+8,d4 d5 c4 dxc4 e3 b5 Nf3 Bg4 h3 Bxf3
1316,1691,black,180+0,d4 Nf6 f3 d5 g4 e6 g5 Nh5 f4 Bd6
1497,1527,black,300+0,d4 e6 Nf3 d5 g3 h6 Bg2 a6 O-O Nf6
1570,1800,black,600+1,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Ne5 Bb4+
1873,1928,black,60+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bg5 O-O
1658,1832,white,240+0,d4 e5 dxe5 Nc6 Nf3 Bb4+ Bd2 Bc5 e3 Nge7
1588,1634,draw,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Ne5 Nc3 Bb4
1582,1389,white,300+3,e4 e6 Nf3 h6 Nc3 a6 d4 d5 exd5 exd5
1552,1749,white,300+0,e4 e5 Nc3 Bb4 f4 Bxc3 dxc3 exf4 Bxf4 Nf6
1777,1343,white,420+0,d4 d5 Bf4 c5 e3 e6 Nf3 Bd6 Bg3 Qc7
1507,1753,black,120+0,e4 c5 Nc3 Nc6 Bb5 e5 Bxc6 bxc6 Nf3 d6
1323,1372,black,120+0,e4 d5 exd5 Qxd5 d3 e6 Be2 g6 Nf3 Bg7
1473,1495,white,240+5,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d3 d6
1534,1500,white,900+0,e4 Nc6 c3 f6 d4 e5 d5 Nce7 c4 d6
1457,1533,black,900+0,e4 e5 Nf3 Bc5 d3 h6 d4 exd4 Nxd4 Qf6
1683,1879,white,180+1,d4 d5 c4 e6 Nf3 c6 g3 Nf6 Bg2 Bd6
1493,1415,black,540+9,e4 e5 d3 Bc5 h3 Qf6 Nf3 Ne7 Bg5 Qe6
1721,1660,white,720+0,e4 e6 d4 d5 e5 f6 f4 fxe5 fxe5 Be7
1541,1700,black,600+0,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Be3 Bxe3
1695,1880,black,1200+0,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 Bxc6 dxc6
1470,1500,black,120+0,e4 e6 f3 d5 Nc3 Nf6 d4 c5 Nge2 dxe4
1502,1605,black,1200+8,d4 d5 e3 Nf6 Nf3 Nc6 c3 Bf5 Nbd2 e5
1576,1552,white,900+8,e4 c5 Nf3 e6 Nc3 Nc6 d3 Nf6 Bg5 Be7
1816,1747,black,180+0,e4 c5 Nf3 d6 d4 e6 dxc5 Qa5+ Nc3 Qxc5
1496,1705,black,360+8,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 g6 Nf3 Bg7
1719,1675,white,240+0,d4 d5 e4 dxe4 f3 exf3 Nxf3 Nf6 Bc4 e6
1798,1748,black,420+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O
1603,1445,black,300+0,Nf3 e6 c4 g5 d4 g4 Ne5 h5 f3 Qh4+
1500,1599,black,60+1,c4 d5 cxd5 Qxd5 Nf3 Bg4 Nc3 Qc6 e3 Bxf3
1358,1036,black,180+6,e3 e5 a3 Bc5 b4 Bb6 Bb2 Nc6 Nf3 d6
1937,1864,white,60+0,e4 e5 d4 exd4 c3 dxc3 Bc4 Qe7 Ne2 Qxe4
1571,1670,white,600+10,e4 e5 Nf3 d6 Bc4 h6 Nc3 c6 d4 b5
1409,1665,black,240+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nge7 Bc4 g6
1579,1581,black,300+4,e4 e5 Bc4 Bc5 Nf3 Nc6 O-O Nf6 Nc3 O-O
1308,1522,black,120+0,d3 e5 e4 d5 exd5 c6 dxc6 Nxc6 Nc3 f6
1834,1688,white,300+15,e4 e5 Nf3 Nc6 Bc4 h6 d4 Qf6 dxe5 Nxe5
1778,1626,white,720+0,d4 d5 e4 dxe4 Nc3 Bf5 f3 exf3 Nxf3 Nf6
1623,1647,black,180+0,e4 d6 Nf3 Nf6 Nc3 c6 d4 Bg4 Be2 Nbd7
1081,1751,black,540+9,e4 e5 d3 Nf6 Nf3 Nc6 g3 d5 Qe2 Nd4
1680,1852,black,300+0,e4 d5 exd5 Qxd5 d4 Nc6 Nf3 Bg4 Be2 O-O-O
1502,1572,white,120+0,e4 e6 Bc4 Nf6 e5 Ng8 d4 Ne7 Nf3 b6
1542,1300,white,120+0,d4 d5 e4 dxe4 f3 exf3 Nxf3 e6 Bd3 Nc6
1662,1429,white,180+0,e4 e5 Nf3 d6 Bc4 Bg4 d3 h6 Nbd2 c6
1856,1770,black,60+0,e4 d6 d4 Nf6 Nc3 g6 Bg5 Bg7 Nf3 O-O
1749,1939,black,240+0,e4 e6 f4 d5 exd5 exd5 Nf3 Bd6 d4 Ne7
1586,1491,white,180+0,d4 e6 c4 c5 Nc3 cxd4 Qxd4 Nc6 Qg4 Nf6
1813,1970,black,600+3,c4 f5 g3 Nf6 Bg2 e5 Nc3 c6 f4 e4
1753,1673,white,120+1,e4 c5 Bc4 d6 Nf3 Nf6 d3 Nc6 O-O Na5
1409,1447,black,300+6,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 Nb5 Na5
1241,1700,white,300+8,d4 d5 c4 dxc4 Nc3 e6 Bf4 Nc6 e3 Bb4
1452,1651,white,120+0,e4 e6 f3 Qe7 Nc3 g6 Nge2 Bh6 Ng3 b6
1805,1729,black,420+2,d4 e6 c4 Nf6 Nc3 d5 Nf3 c5 e3 Nbd7
1623,1774,black,420+2,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 c3 d6
1722,1183,white,420+2,d4 d5 c4 c5 dxc5 dxc4 Qxd8+ Kxd8 e3 e6
1697,1467,white,420+2,b3 e5 Bb2 Nc6 e3 d5 f4 exf4 exf4 Nf6
1755,1812,white,900+8,d4 e5 dxe5 f6 exf6 Nxf6 Bf4 Bc5 e3 d6
1581,1669,draw,240+0,a3 d5 c4 dxc4 Qa4+ Bd7 Qxc4 Nf6 e3 e6
1803,1726,black,180+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be3 Qc7
1516,1198,white,120+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Be2 c6 d3 b5
1833,1864,white,300+15,e4 c5 Nf3 d6 Bc4 e6 a3 a6 d3 Nc6
1784,1843,black,60+0,d4 d5 c4 Nf6 Nc3 c6 Nf3 Bg4 Ne5 Bf5
1338,1455,white,60+8,c4 b6 Nc3 Bb7 b3 e6 a3 Ne7 b4 d5
1863,1971,black,180+2,d4 d5 c4 e6 Nf3 Nf6 Nc3 Bb4 Bg5 Bxc3+
1615,1366,black,60+1,e4 Nf6 d3 d5 Nc3 dxe4 Nxe4 Nxe4 dxe4 Qxd1+
1644,1779,black,300+0,e4 c5 Nf3 Nc6 Bc4 e6 e5 g6 O-O Bg7
1768,1237,black,720+0,e4 c5 Bc4 Nf6 e5 d5 exf6 dxc4 fxg7 Bxg7
1262,1217,black,300+8,e4 e6 d4 d5 e5 Bb4+ c3 Be7 g3 b6
1364,1474,black,300+8,d4 c6 d5 e6 d6 Nf6 c4 Qa5+ Bd2 Qc5
1587,1571,black,300+0,Nf3 d6 c4 e5 d3 h6 Nc3 Nf6 g3 Be7
1549,1689,white,300+8,e4 c5 Nf3 Nc6 Bb5 Qb6 c4 a6 Bxc6 Qxc6
1558,1612,black,420+0,e4 e5 f4 Nc6 Nf3 exf4 d4 d5 e5 Bg4
1277,1378,white,300+1,e4 c5 Bc4 e6 Nf3 Nc6 e5 d5 exd6 Bxd6
1946,1818,black,60+0,e4 b6 d4 Bb7 Nc3 Nf6 Nf3 Nxe4 Qd3 Nxc3
1567,1384,white,300+8,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c5
1292,1150,white,120+0,e4 d5 exd5 Qxd5 d3 e5 Nf3 Nf6 Nc3 Qd6
1672,1462,white,180+0,d4 e6 Nf3 d6 e4 c6 Nc3 Nd7 Bd3 Be7
1483,1594,white,180+0,e4 e5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6
1743,1787,black,240+2,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6
1851,1775,white,60+0,d4 d6 c4 Nf6 Nc3 g6 Bg5 Bg7 e4 O-O
1658,1325,white,180+0,d4 d5 Nc3 Bf5 Bf4 a6 e3 e6 a3 Bd6
1589,1633,black,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Ne5 Bd3 Bb4+
1755,1052,black,600+8,d4 e5 d5 d6 c4 Nf6 Nc3 Na6 Bg5 h6
1538,1486,white,300+0,e4 e5 d4 exd4 Qxd4 Nc6 Qc4 d6 Nc3 Nf6
1400,1572,white,300+8,e4 e5 c3 Bc5 d4 Bd6 d5 c6 dxc6 Nxc6
1729,1568,black,300+4,d4 Nf6 e4 e6 Bd3 b6 c3 Ba6 Bxa6 Nxa6
1672,1540,draw,180+0,e4 e6 Nf3 Qe7 d4 g6 Nc3 Bh6 Bxh6 Nxh6
1519,1368,white,120+0,e4 e5 Nf3 d6 Nc3 Bg4 Bc4 c6 h3 Bh5
1493,1791,black,120+0,e4 e6 f3 d5 exd5 exd5 d4 Nc6 Nc3 Bb4
1585,1581,white,60+1,c4 d5 Nf3 dxc4 Qa4+ c6 Qxc4 Nf6 d4 e6
1542,1414,white,900+0,e4 g6 d4 Bg7 Nf3 Nf6 Bc4 Nxe4 O-O Nd6
1333,1480,black,600+8,d4 c6 Nc3 e6 b3 b5 Bb2 Qa5 Qd2 Bb4
1793,1862,black,180+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be3 Qc7
1231,1502,black,300+8,d4 d5 g3 e6 Bg2 a6 e4 dxe4 Bxe4 c6
1859,1674,white,300+0,f4 e5 fxe5 d5 d4 Bf5 Nf3 Be4 Nc3 Bb4
1619,1785,white,720+0,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 a6 Bxc6 dxc6
1740,1500,white,900+8,Nf3 e6 d4 Nc6 g3 h6 Bg2 Nf6 Bf4 d6
1803,1634,black,300+1,d4 Nc6 d5 Ne5 e4 Nf6 f4 Ng6 Bd3 e6
1166,1341,white,180+6,d4 e6 Bf4 Nc6 e3 a6 Nf3 b5 Bg5 Be7
1834,1608,white,60+1,e4 c5 Nc3 e6 g3 Nc6 Bg2 Qf6 Nge2 g6
1427,1556,black,300+8,d4 d5 Nf3 c6 e3 Bg4 h3 Bxf3 Qxf3 f6
1860,1699,white,60+0,d3 d5 c3 c5 d4 Nc6 e3 e6 Nf3 Nf6
1622,1766,white,300+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Bc4 a6
1303,1532,black,120+0,e4 e5 Nf3 d6 Nc3 b6 Bc4 Bb7 d3 h6
1488,1539,black,1020+8,h3 e5 e4 Bc5 Nf3 Nc6 a3 Nf6 c3 Nxe4
1340,1779,black,420+0,e4 Nf6 Nc3 d6 Bb5+ Bd7 Bxd7+ Qxd7 d3 c5
1693,1866,white,60+0,d4 d5 Nf3 Nf6 c4 c6 b3 Bg4 e3 e6
2023,1777,draw,300+10,e4 e6 d4 d5 exd5 exd5 Nf3 Nf6 c4 Bb4+
1408,1380,black,60+10,e4 g6 d4 Bg7 c3 Nh6 f3 O-O Bc4 e6
1613,1494,white,1200+8,e4 e5 Nf3 d6 Bc4 Nc6 h3 Nf6 Nc3 Bd7
1575,1424,black,300+0,Nf3 f5 c4 d6 Nc3 e5 d3 c6 Bg5 Be7
1796,1733,black,240+2,d4 d5 c4 Nf6 Nc3 e6 e3 Nc6 Nf3 Bd6
1421,1455,white,1320+0,d3 e5 g3 Bc5 Bg2 d5 c3 Nc6 Qc2 Be6
1855,1775,white,180+2,d4 d5 c4 c6 cxd5 Nf6 Nc3 g6 dxc6 Nxc6
1558,1684,black,60+1,e4 c5 d3 e6 Nc3 d5 f3 d4 Nb1 Bd6
1313,1666,black,240+0,d4 d5 e3 Nf6 Ne2 e6 g3 Bd6 Bg2 O-O
1616,1180,white,420+2,e4 e5 Nf3 Nf6 d4 Nc6 d5 Nd4 Nxd4 exd4
1484,1599,white,240+5,e4 d6 Nf3 e6 d4 c6 Nc3 h6 e5 d5
1850,1708,white,60+0,Nc3 d5 d4 e6 Bf4 a6 a4 c5 e3 Bd6
1440,1343,black,600+0,f4 Nf6 d3 Nc6 Nf3 d5 Nbd2 d4 b3 e6
1221,1371,black,1740+30,e4 e5 b3 a6 Bb2 Nc6 d4 exd4 Bxd4 Nf6
1720,1603,white,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be3 Nc6
1583,1643,black,300+8,b4 e5 Bb2 Nc6 b5 Nd4 e3 Nxb5 Bxb5 a6
1707,1524,white,600+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5
1366,1295,black,120+0,Nf3 e6 d4 d5 e3 Nf6 c3 c5 Nbd2 c4
1604,1577,black,300+0,e4 e5 f4 exf4 Nf3 Nc6 d4 Bb4+ c3 Ba5
1932,1946,black,180+0,d4 e6 c4 Nf6 Nc3 c5 Nf3 cxd4 Nxd4 b6
1802,1726,white,420+2,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6
1725,1798,black,540+6,d4 d5 Nf3 Bf5 g3 e6 Bg2 Bd6 O-O Ne7
1580,1662,white,120+4,d4 e6 c4 Ne7 Nc3 Ng6 e3 Be7 Bd3 O-O
1579,1456,white,300+0,e4 e6 d4 d6 Nf3 Nd7 Nc3 Be7 Bd3 h5
1783,1749,black,300+2,d4 d5 c4 c6 Nc3 dxc4 e3 b5 a4 Qb6
1485,1490,black,120+0,e4 e5 f4 exf4 Nf3 Nc6 Nc3 Nf6 d4 d5
1683,1548,white,180+0,d4 e6 a3 d5 Nc3 h6 Bf4 a6 e4 Bd6
1642,1634,black,120+0,e4 e6 d4 Qe7 Bb5 g6 h3 Bh6 Nf3 Bxc1
1477,1500,black,420+4,d4 d5 c4 Nf6 e3 e6 Be2 Nc6 Nf3 Bb4+
1664,1684,black,180+0,e4 d6 Nf3 Nf6 d3 e5 Bg5 Bg4 Nc3 Nbd7
1746,1786,black,240+2,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6
1702,1857,white,60+0,Nf3 Nc6 d4 d5 c4 e6 cxd5 exd5 h3 Bf5
1585,1657,white,600+10,e4 e5 Nf3 Qe7 Nc3 c6 Bc4 h5 d3 b5
1359,1184,black,180+5,e4 c5 f4 Nc6 c4 e6 Qe2 Be7 f5 Bf6
1595,1727,black,60+0,d4 e6 c4 d5 Nf3 Nf6 g3 Be7 Bg2 O-O
1315,1623,black,120+0,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 Nc3 Nf6
1751,1638,white,300+0,d4 d5 Nf3 Nc6 e3 Nf6 c3 e6 Ne5 Be7
